ID_registro;FID;Shape;Prob_DAR;Cordillera;Cuenca;Zona UTM;Departamen;Provincia;Distrito;UNIDAD_geo;TIPO_UNIDA;LITOLOGIA_;Este_m;Norte_m
34919;546;Point;0.753774;Blanca;Cuenca Santa;18;ANCASH;RECUAY;TICAPAMPA;FormaciÃ³n Lloclla - Miembro 2;Sedimentaria;Conglomerado;243136.06;8925712.78
34920;547;Point;0.817186;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;FormaciÃ³n OyÃ³n;Sedimentaria;Limolita, arenisca, carbÃ³n;254472.84;8923495.18
34921;548;Point;0.761333;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;253554.94;8922731.7
34922;549;Point;0.790263;Blanca;Intercuenca Alto Marañón V;18;ANCASH;HUARI;CHAVIN DE HUANTAR;DepÃ³sito glaciar, fluvial;Sedimento;Arena, limo, grava;257998.65;8921179.66
34923;550;Point;0.791117;Blanca;Intercuenca Alto Marañón V;18;ANCASH;HUARI;CHAVIN DE HUANTAR;DepÃ³sito glaciar, fluvial;Sedimento;Arena, limo, grava;257852.04;8920707.94
34924;551;Point;0.776428;Blanca;Intercuenca Alto Marañón V;18;ANCASH;HUARI;CHAVIN DE HUANTAR;FormaciÃ³n OyÃ³n;Sedimentaria;Limolita, arenisca, carbÃ³n;258847.25;8919357.26
34925;552;Point;0.758697;Blanca;Intercuenca Alto Marañón V;18;ANCASH;HUARI;CHAVIN DE HUANTAR;DepÃ³sito glaciar, fluvial;Sedimento;Arena, limo, grava;256950.38;8918445.34
34926;553;Point;0.791577;Blanca;Intercuenca Alto Marañón V;18;ANCASH;HUARI;CHAVIN DE HUANTAR;Grupo Chicama - FormaciÃ³n Tinajones;Sedimentaria;Lutita, arenisca cuarzosa, arenisca;256705.63;8918333.4
34927;554;Point;0.782296;Blanca;Intercuenca Alto Marañón V;18;ANCASH;HUARI;CHAVIN DE HUANTAR;DepÃ³sito glaciar, fluvial;Sedimento;Arena, limo, grava;256206.89;8917752.13
34928;555;Point;0.786393;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Grupo Chicama - FormaciÃ³n Tinajones;Sedimentaria;Lutita, arenisca cuarzosa, arenisca;253912.77;8917283.62
34929;556;Point;0.776453;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Grupo Chicama - FormaciÃ³n Tinajones;Sedimentaria;Lutita, arenisca cuarzosa, arenisca;254356.84;8917292.33
34930;557;Point;0.772524;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar;Sedimento;Bloques;253560.44;8917087.68
34931;558;Point;0.7607;Blanca;Intercuenca Alto Marañón V;18;ANCASH;HUARI;CHAVIN DE HUANTAR;Grupo Chicama - FormaciÃ³n Tinajones;Sedimentaria;Lutita, arenisca cuarzosa, arenisca;263603.42;8917181.46
34932;559;Point;0.772154;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Grupo Chicama - FormaciÃ³n Tinajones;Sedimentaria;Lutita, arenisca cuarzosa, arenisca;254083.64;8916864.21
34933;560;Point;0.754735;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar;Sedimento;Bloques;253382.66;8916766.77
34934;561;Point;0.766778;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Grupo Chicama - FormaciÃ³n Tinajones;Sedimentaria;Lutita, arenisca cuarzosa, arenisca;254089.1;8916537.9
34935;562;Point;0.77098;Blanca;Intercuenca Alto Marañón V;18;ANCASH;HUARI;CHAVIN DE HUANTAR;Grupo Chicama - FormaciÃ³n Tinajones;Sedimentaria;Lutita, arenisca cuarzosa, arenisca;254779.08;8916557.4
34936;563;Point;0.767438;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar;Sedimento;Bloques;252983.97;8916063.36
34937;564;Point;0.769876;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Grupo Chicama - FormaciÃ³n Tinajones;Sedimentaria;Lutita, arenisca cuarzosa, arenisca;253924.54;8916081.71
34938;565;Point;0.784382;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Grupo Chicama - FormaciÃ³n Tinajones;Sedimentaria;Lutita, arenisca cuarzosa, arenisca;254126.61;8916085.89
34939;566;Point;0.758666;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Grupo Chicama - FormaciÃ³n Tinajones;Sedimentaria;Lutita, arenisca cuarzosa, arenisca;253779.74;8915914.61
34940;567;Point;0.764342;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Grupo Chicama - FormaciÃ³n Tinajones;Sedimentaria;Lutita, arenisca cuarzosa, arenisca;254141.39;8915952.26
34941;568;Point;0.780487;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar, fluvial;Sedimento;Bloques;252737.18;8915883.5
34942;569;Point;0.782845;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar;Sedimento;Bloques;252907.11;8915885.58
34943;570;Point;0.778309;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Grupo Chicama - FormaciÃ³n Tinajones;Sedimentaria;Lutita, arenisca cuarzosa, arenisca;253879.34;8915345.78
34944;571;Point;0.763683;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Grupo Chicama - FormaciÃ³n Tinajones;Sedimentaria;Lutita, arenisca cuarzosa, arenisca;253304.36;8915450.9
34945;572;Point;0.777392;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Grupo Chicama - FormaciÃ³n Tinajones;Sedimentaria;Lutita, arenisca cuarzosa, caliza;250069.39;8915402.61
34946;573;Point;0.797143;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar, fluvial;Sedimento;Bloques;251696.98;8915269.48
34947;574;Point;0.769375;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Grupo Chicama - FormaciÃ³n Tinajones;Sedimentaria;Lutita, arenisca cuarzosa, caliza;253178.69;8915202.39
34948;575;Point;0.752679;Blanca;Intercuenca Alto Marañón V;18;ANCASH;HUARI;CHAVIN DE HUANTAR;Grupo Chicama - FormaciÃ³n Tinajones;Sedimentaria;Lutita, arenisca cuarzosa, arenisca;254152.16;8915211.38
34949;576;Point;0.759474;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Grupo Chicama - FormaciÃ³n Tinajones;Sedimentaria;Lutita, arenisca cuarzosa, arenisca;255505.3;8915076.25
34950;577;Point;0.762203;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Grupo Chicama - FormaciÃ³n Tinajones;Sedimentaria;Lutita, arenisca cuarzosa, caliza;252837.57;8914983.92
34951;578;Point;0.790695;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Sin denominaciÃ³n;PlutÃ³nica;Tonalita;248525.68;8914795.72
34952;579;Point;0.750601;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Grupo Chicama - FormaciÃ³n Tinajones;Sedimentaria;Lutita, arenisca cuarzosa, caliza;252696.89;8914645.02
34953;580;Point;0.77049;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Grupo Chicama - FormaciÃ³n Tinajones;Sedimentaria;Lutita, arenisca cuarzosa, arenisca;254963.54;8914444.33
34954;581;Point;0.761633;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Grupo Chicama - FormaciÃ³n Tinajones;Sedimentaria;Lutita, arenisca cuarzosa, arenisca;253357.51;8914384.39
34955;582;Point;0.770187;Blanca;Intercuenca Alto Marañón V;18;ANCASH;HUARI;CHAVIN DE HUANTAR;Secuencia VolcÃ¡nica Cajat;VolcÃ¡nica;Toba de ceniza, andesita, toba vÃ­trea;262713.03;8914346.43
34956;583;Point;0.760879;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Grupo Chicama - FormaciÃ³n Tinajones;Sedimentaria;Lutita, arenisca cuarzosa, arenisca;253804.97;8914056.06
34957;584;Point;0.792181;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;247596.99;8913861.48
34958;585;Point;0.774132;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Sin denominaciÃ³n;Sin denominaciÃ³n; ;247686.75;8913636.95
34959;586;Point;0.776876;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;248395.47;8913651.73
34960;587;Point;0.831603;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;248281.01;8913558.35
34961;588;Point;0.797612;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Grupo Chicama - FormaciÃ³n Tinajones;Sedimentaria;Lutita, arenisca cuarzosa, arenisca;253637.73;8913582.1
34962;589;Point;0.755636;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;249068.27;8913537.05
34963;590;Point;0.777496;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Grupo Chicama - FormaciÃ³n Tinajones;Sedimentaria;Lutita, arenisca cuarzosa, caliza;253153.02;8913514.96
34964;591;Point;0.760028;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Grupo Chicama - FormaciÃ³n Tinajones;Sedimentaria;Lutita, arenisca cuarzosa, caliza;252535.57;8913466.08
34965;592;Point;0.768101;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;246812.36;8913412.26
34966;593;Point;0.764126;Blanca;Intercuenca Alto Marañón V;18;ANCASH;HUARI;CHAVIN DE HUANTAR;Secuencia VolcÃ¡nica Cajat;VolcÃ¡nica;Toba de ceniza, andesita, toba vÃ­trea;257165.41;8913486.97
34967;594;Point;0.764577;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar;Sedimento;Bloques;252375;8913400.39
34968;595;Point;0.7645;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar;Sedimento;Bloques;256032.56;8913365.17
34969;596;Point;0.782404;Blanca;Intercuenca Alto Marañón V;18;ANCASH;HUARI;CHAVIN DE HUANTAR;Secuencia VolcÃ¡nica Cajat;VolcÃ¡nica;Toba de ceniza, andesita, toba vÃ­trea;261195.68;8913091.28
34970;597;Point;0.773786;Blanca;Intercuenca Alto Marañón V;18;ANCASH;HUARI;CHAVIN DE HUANTAR;Sin denominaciÃ³n;Sin denominaciÃ³n; ;260214.14;8913074.59
34971;598;Point;0.759251;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Grupo Chicama - FormaciÃ³n Tinajones;Sedimentaria;Lutita, arenisca cuarzosa, caliza;251672.89;8912993.1
34972;599;Point;0.769175;Blanca;Intercuenca Alto Marañón V;18;ANCASH;HUARI;CHAVIN DE HUANTAR;Sin denominaciÃ³n;Sin denominaciÃ³n; ;261800.51;8912962.78
34973;600;Point;0.773949;Blanca;Intercuenca Alto Marañón V;18;ANCASH;HUARI;CHAVIN DE HUANTAR;Secuencia VolcÃ¡nica Cajat;VolcÃ¡nica;Toba de ceniza, andesita, toba vÃ­trea;260663.74;8912908.55
34974;601;Point;0.764859;Blanca;Intercuenca Alto Marañón V;18;ANCASH;HUARI;CHAVIN DE HUANTAR;Secuencia VolcÃ¡nica Cajat;VolcÃ¡nica;Toba de ceniza, andesita, toba vÃ­trea;261954.2;8912851.07
34975;602;Point;0.788493;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar, fluvial;Sedimento;Arena, limo, grava;253725.58;8912598.33
34976;603;Point;0.763136;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;246571.32;8912625.33
34977;604;Point;0.770013;Blanca;Intercuenca Alto Marañón V;18;ANCASH;HUARI;CHAVIN DE HUANTAR;Secuencia VolcÃ¡nica Cajat;VolcÃ¡nica;Toba de ceniza, andesita, toba vÃ­trea;260659.39;8912650.1
34978;605;Point;0.78459;Blanca;Intercuenca Alto Marañón V;18;ANCASH;HUARI;CHAVIN DE HUANTAR;Secuencia VolcÃ¡nica Cajat;VolcÃ¡nica;Toba de ceniza, andesita, toba vÃ­trea;260473.82;8912554.47
34979;606;Point;0.785953;Blanca;Intercuenca Alto Marañón V;18;ANCASH;HUARI;CHAVIN DE HUANTAR;Secuencia VolcÃ¡nica Cajat;VolcÃ¡nica;Toba de ceniza, andesita, toba vÃ­trea;260647.81;8912217.67
34980;607;Point;0.792448;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar, fluvial;Sedimento;Arena, limo, grava;253463.87;8912241.44
34981;608;Point;0.76109;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Grupo Chicama - FormaciÃ³n Tinajones;Sedimentaria;Lutita, arenisca cuarzosa, caliza;249370.29;8912134.26
34982;609;Point;0.75276;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar, fluvial;Sedimento;Bloques;253008.84;8911986.59
34983;610;Point;0.781733;Blanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;Sin denominaciÃ³n;Sin denominaciÃ³n; ;260986.65;8911672.48
34984;611;Point;0.790742;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar, fluvial;Sedimento;Bloques;252479.56;8911743.53
34985;612;Point;0.778673;Blanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;Secuencia VolcÃ¡nica Cajat;VolcÃ¡nica;Toba de ceniza, andesita, toba vÃ­trea;261733.26;8911540.9
34986;613;Point;0.777717;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar, fluvial;Sedimento;Bloques;251807.3;8911066.22
34987;614;Point;0.771949;Blanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;Sin denominaciÃ³n;Sin denominaciÃ³n; ;260233.37;8911133.24
34988;615;Point;0.777611;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Secuencia VolcÃ¡nica Cajat;VolcÃ¡nica;Toba de ceniza, andesita, toba vÃ­trea;259638.01;8911107.82
34989;616;Point;0.752699;Blanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;Secuencia VolcÃ¡nica Cajat;VolcÃ¡nica;Toba de ceniza, andesita, toba vÃ­trea;260870.96;8911107.58
34990;617;Point;0.76652;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar, fluvial;Sedimento;Bloques;251454.97;8910958.94
34991;618;Point;0.782348;Blanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;Secuencia VolcÃ¡nica Cajat;VolcÃ¡nica;Toba de ceniza, andesita, toba vÃ­trea;264233.26;8911037.21
34992;619;Point;0.760813;Blanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;Grupo Goyllarisquizga - FormaciÃ³n Carhuaz;Sedimentaria;Caliza, arenisca, limolita;268891.68;8911008.17
34993;620;Point;0.766058;Blanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;Secuencia VolcÃ¡nica Cajat;VolcÃ¡nica;Toba de ceniza, andesita, toba vÃ­trea;262652.13;8910914.63
34994;621;Point;0.797902;Blanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;Sin denominaciÃ³n;Sin denominaciÃ³n; ;260886.31;8910731.17
34995;622;Point;0.759675;Blanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;Secuencia VolcÃ¡nica Cajat;VolcÃ¡nica;Toba de ceniza, andesita, toba vÃ­trea;261325.76;8910768.46
34996;623;Point;0.760694;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar, fluvial;Sedimento;Bloques;251042.76;8910692.74
34997;624;Point;0.756803;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Sin denominaciÃ³n;Sin denominaciÃ³n; ;259749;8910715.94
34998;625;Point;0.80456;Blanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;Secuencia VolcÃ¡nica Cajat;VolcÃ¡nica;Toba de ceniza, andesita, toba vÃ­trea;261125.91;8910690.52
34999;626;Point;0.761737;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Sin denominaciÃ³n;Sin denominaciÃ³n; ;248324.31;8910366.07
35000;627;Point;0.78406;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Grupo Chicama - FormaciÃ³n Tinajones;Sedimentaria;Lutita, arenisca cuarzosa, arenisca;254123.37;8909332.07
35001;628;Point;0.767123;Blanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;DepÃ³sito coluvial;Sedimento;Bloques, ceniza;267389.95;8909428.36
35002;629;Point;0.784189;Huallanca;Intercuenca Alto Marañón V;18;ANCASH;BOLOGNESI;HUALLANCA;DepÃ³sito glaciar, fluvial;Sedimento;Arena, limo, grava;276486.28;8909330.87
35003;630;Point;0.771881;Huallanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;FormaciÃ³n Pariatambo;Sedimentaria;Caliza mudstone, lutita;271022.05;8909207.71
35004;631;Point;0.759804;Huallanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;FormaciÃ³n Pariatambo;Sedimentaria;Caliza mudstone, lutita;271476.24;8909075.38
35005;632;Point;0.756877;Huallanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;FormaciÃ³n Pariatambo;Sedimentaria;Caliza mudstone, lutita;271682.29;8908921.24
35006;633;Point;0.756912;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;FormaciÃ³n Lloclla - Miembro 2;Sedimentaria;Conglomerado;242309.27;8908748.79
35007;634;Point;0.759846;Huallanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;FormaciÃ³n Pariatambo;Sedimentaria;Caliza mudstone, lutita;272430.91;8908695.95
35008;635;Point;0.770935;Huallanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;FormaciÃ³n Pariatambo;Sedimentaria;Caliza mudstone, lutita;272635.16;8908141.07
35009;636;Point;0.756164;Huallanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;FormaciÃ³n Pariatambo;Sedimentaria;Caliza mudstone, lutita;272744.72;8907956.23
35010;637;Point;0.78136;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar, fluvial;Sedimento;Bloques;251000.44;8907569.68
35011;638;Point;0.806803;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar, fluvial;Sedimento;Bloques;251734.54;8907521.66
35012;639;Point;0.775712;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar, fluvial;Sedimento;Bloques;252268.76;8907455.69
35013;640;Point;0.780927;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar, fluvial;Sedimento;Arena, limo, grava;259003.81;8907490.71
35014;641;Point;0.800403;Blanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;Grupo Goyllarisquizga - FormaciÃ³n Carhuaz;Sedimentaria;Caliza, arenisca, limolita;270045.85;8907514.51
35015;642;Point;0.784634;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar, fluvial;Sedimento;Bloques;249494.6;8907162.09
35016;643;Point;0.768558;Blanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;Grupo Goyllarisquizga - FormaciÃ³n ChimÃº;Sedimentaria;Arenisca cuarzosa, lutita, caliza;262918.26;8907242.93
35017;644;Point;0.78778;Blanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;DepÃ³sito glaciar, fluvial;Sedimento;Arena, limo, grava;261400.39;8907144.33
35018;645;Point;0.809356;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar, fluvial;Sedimento;Bloques;249008.28;8906975.26
35019;646;Point;0.766082;Blanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;Grupo Goyllarisquizga - FormaciÃ³n Carhuaz;Sedimentaria;Caliza, arenisca, limolita;270379.37;8907062.62
35020;647;Point;0.802044;Huallanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;Sin denominaciÃ³n;Sin denominaciÃ³n; ;272593.75;8907100.58
35021;648;Point;0.815372;Huallanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;DepÃ³sito glaciar, fluvial;Sedimento;Arena, limo, grava;272401.48;8907036.07
35022;649;Point;0.813257;Blanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;DepÃ³sito glaciar, fluvial;Sedimento;Arena, limo, grava;261104.5;8906853.81
35023;650;Point;0.809878;Huallanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;DepÃ³sito glaciar, fluvial;Sedimento;Arena, limo, grava;272658.89;8906832.64
35024;651;Point;0.760194;Blanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;Grupo Goyllarisquizga - FormaciÃ³n Carhuaz;Sedimentaria;Caliza, arenisca, limolita;270353.08;8906914.32
35025;652;Point;0.769824;Blanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;DepÃ³sito glaciar, fluvial;Sedimento;Arena, limo, grava;264121.96;8906276.68
35026;653;Point;0.764025;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito aluvial;Sedimento;Arena, limo;246783;8906119.32
35027;654;Point;0.793941;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito coluvial;Sedimento;Bloques;250743.55;8906133.28
35028;655;Point;0.761214;Blanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;DepÃ³sito glaciar, fluvial;Sedimento;Arena, limo, grava;261511.32;8906110.66
35029;656;Point;0.792114;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Grupo Chicama - FormaciÃ³n Tinajones;Sedimentaria;Lutita, arenisca cuarzosa, caliza;252107.1;8904506.7
35030;657;Point;0.779592;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Grupo Goyllarisquizga - FormaciÃ³n ChimÃº;Sedimentaria;Arenisca cuarzosa, lutita, caliza;259698.69;8904488.62
35031;658;Point;0.763463;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Grupo Chicama - FormaciÃ³n Tinajones;Sedimentaria;Lutita, arenisca cuarzosa, arenisca;261251.44;8904404.39
35032;659;Point;0.77414;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Grupo Chicama - FormaciÃ³n Tinajones;Sedimentaria;Lutita, arenisca cuarzosa, arenisca;261008.79;8904372.27
35033;660;Point;0.835654;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar, fluvial;Sedimento;Arena, limo, grava;258772.32;8904247.12
35034;661;Point;0.762334;Blanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;Grupo Chicama - FormaciÃ³n Tinajones;Sedimentaria;Lutita, arenisca cuarzosa, arenisca;263326.3;8904348.32
35035;662;Point;0.815815;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar, fluvial;Sedimento;Arena, limo, grava;259051.9;8904213.72
35036;663;Point;0.776321;Huallanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;FormaciÃ³n Jumasha - Miembro 1;Sedimentaria;Caliza wackstone, caliza bioclÃ¡stica;274818.34;8904107.95
35037;664;Point;0.776041;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Grupo Chicama - FormaciÃ³n Tinajones;Sedimentaria;Lutita, arenisca cuarzosa, arenisca;260535.21;8903915.98
35038;665;Point;0.766446;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Grupo Goyllarisquizga - FormaciÃ³n ChimÃº;Sedimentaria;Arenisca cuarzosa, lutita, caliza;260576.49;8903632.98
35039;666;Point;0.770042;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Grupo Goyllarisquizga - FormaciÃ³n ChimÃº;Sedimentaria;Arenisca cuarzosa, lutita, caliza;260794.22;8903493.05
35040;667;Point;0.761944;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Grupo Goyllarisquizga - FormaciÃ³n ChimÃº;Sedimentaria;Arenisca cuarzosa, lutita, caliza;259915.32;8903580.6
35041;668;Point;0.797567;Huallanca;Intercuenca Alto Marañón V;18;ANCASH;BOLOGNESI;HUALLANCA;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;282585.44;8903752.56
35042;669;Point;0.757978;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Grupo Goyllarisquizga - FormaciÃ³n ChimÃº;Sedimentaria;Arenisca cuarzosa, lutita, caliza;259492.87;8903567.88
35043;670;Point;0.794465;Blanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;DepÃ³sito aluvial;Sedimento;Arena, limo, grava;263754.31;8903555.06
35044;671;Point;0.771066;Huallanca;Intercuenca Alto Marañón V;18;ANCASH;BOLOGNESI;HUALLANCA;DepÃ³sito glaciar, fluvial;Sedimento;Grava, arena, limo;282648.99;8903560.8
35045;672;Point;0.765959;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;DepÃ³sito glaciar, fluvial;Sedimento;Bloques;252463.08;8903328.15
35046;673;Point;0.762634;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Grupo Chicama - FormaciÃ³n Tinajones;Sedimentaria;Lutita, arenisca cuarzosa, arenisca;261302.51;8903376.01
35047;674;Point;0.784374;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Grupo Goyllarisquizga - FormaciÃ³n ChimÃº;Sedimentaria;Arenisca cuarzosa, lutita, caliza;259980.64;8903230.86
35048;675;Point;0.761541;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Sin denominaciÃ³n;Sin denominaciÃ³n; ;261019.01;8903215.12
35049;676;Point;0.758651;Blanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;DepÃ³sito glaciar, fluvial;Sedimento;Arena, limo, grava;268457.54;8903291.27
35050;677;Point;0.756688;Blanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;Sin denominaciÃ³n;Sin denominaciÃ³n; ;262525.82;8903175.27
35051;678;Point;0.774715;Blanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;DepÃ³sito glaciar, fluvial;Sedimento;Arena, limo, grava;268541.85;8903093.97
35052;679;Point;0.767212;Blanca;Cuenca Pativilca;18;ANCASH;BOLOGNESI;AQUIA;Grupo Chicama - FormaciÃ³n Tinajones;Sedimentaria;Lutita, arenisca cuarzosa, arenisca;261897.91;8902747.1
35053;680;Point;0.774144;Blanca;Cuenca Santa;18;ANCASH;RECUAY;CATAC;Secuencia VolcÃ¡nica Cajat;VolcÃ¡nica;Toba de ceniza, andesita, toba vÃ­trea;257690.18;8902706.12
