ID_registro;0;CODIGO DE ADMINISTRADO (1);RUC;TITULAR;TIPO DE TITULAR ;"CODIGO DE UNIDAD FISCALIZABLE 
(1)";NOMBRE INFRAESTRUCTURA;TIPO DE INFRAESTRUCTURA (2);AMBITO GESTIÓN;VALORIZACIÓN;TRANSFERENCIA;TRATAMIENTO;DISPOSICIÓN FINAL;DEPARTAMENTO;PROVINCIA;DISTRITO;DIRECCIÓN;UBIGEO;ZONA;COORDENADA ESTE;COORDENADA NORTE;IGA-1;IGA-2;IGA-3;IGA-4;IGA-5;IGA-6;IGA-7;REGISTRO_AUTORITATIVO;ETAPA;FUENTE_ETAPA;FECHA_AS;OBSERVACIÓN;BENEFICIARIOS;GM_NP;GM_P;GNM_NP;GNM_P;ZONA.1;Año;Documento
40478;675;ADM29028;20602770819.0;CORPORACION INDUSTRIAL PAEZ S.A.C. - INCORPAEZ S.A.C.;EORS;UF0039005;INFRAESTRUCTURA DE RESIDUOS SÓLIDOS DE CORPORACIÓN INDUSTRIAL PÁEZ;Infraestructura de Valorización;Municipal y No municipal;SI;NO;NO;SI;Callao;Callao;Ventanilla;Mz. I-1 Lote 01 Parque Industrial Ciudad Pachacutec;70106;18.0;266938;8687886.0;No tiene;-;-;-;-;-;;No tiene;OPERACIÓN;"Formato de Adecuación Ambiental de INCORPAEZ S.A.C.
  (Registro 2024-E01-128300)";-;-;No aplica;NO;SI;NO;SI;2024-11-29 00:00:00;RESOLUCIÓN N° 00140-2024-OEFA/DSIS;RESOLUCIÓN N° 00140-2024-OEFA/DSIS
40479;676;ADM29029;20504547389.0;ALSASER S.A.C.;EORS;UF0039006;INFRAESTRUCTURA DE VALORIZACIÓN DE ALSASER;Infraestructura de Valorización;Municipal y No municipal;SI;NO;NO;NO;Lima;Lima;Comas;Av. Chillón Int. L.19 Ex Fundo Chacracerro (Km.13.5 Panam. Norte);150110;18.0;274624;8681519.0;No tiene;-;-;-;-;-;;No tiene;OPERACIÓN;"Formato de Adecuación Ambiental de ALSASER S.A.C.
  (Registro 2024-E01-128300)";-;-;No aplica;SI;SI;SI;SI;2024-11-29 00:00:00;RESOLUCIÓN N° 00140-2024-OEFA/DSIS;RESOLUCIÓN N° 00140-2024-OEFA/DSIS
40480;677;ADM29031;20603065906.0;COMERCIO SERVICIOS E INVERSIONES YANCE E.I.R.L.;EORS;UF0039008;INFRAESTRUCTURA DE RESIDUOS SÓLIDOS DE LA EMPRESA YANCE;Infraestructura de Valorización;No municipal;SI;NO;NO;NO;Lima;Lima;El Agustino;Av. Independencia N° 1587;150111;18.0;283127;8669364.0;No tiene;-;-;-;-;-;;No tiene;OPERACIÓN;"CARTA Nº023-2024-YANCE
  (Registro 2024-E01-128300)";-;-;No aplica;NO;NO;SI;SI;2024-11-29 00:00:00;RESOLUCIÓN N° 00140-2024-OEFA/DSIS;RESOLUCIÓN N° 00140-2024-OEFA/DSIS
40481;678;ADM29032;20521433141.0;CARESNY'S SOLUTIONS IN INDUSTRIAL & MECHANICAL PERU S.A.C - CARESNY PERU S.A.C.;EORS;UF0039009;INFRAESTRUCTURA DE RESIDUOS SÓLIDOS DE LA EMPRESA CARESNY PERU;Infraestructura de Valorización;Municipal y No municipal;SI;NO;NO;NO;Lima;Lima;Puente Piedra;Av. Juana De Arco N° 683, Asociación de Pequeños Agricultores Zapallal Mz F2 Lt10;150125;18.0;271985;8690387.0;No tiene;-;-;-;-;-;;No tiene;OPERACIÓN;"Formato de Adecuación Ambiental de CARESNY PERU SAC
  (Registro 2024-E01-128300)";-;-;No aplica;SI;SI;SI;SI;2024-11-29 00:00:00;RESOLUCIÓN N° 00140-2024-OEFA/DSIS;RESOLUCIÓN N° 00140-2024-OEFA/DSIS
40482;679;ADM29033;10224807592.0;SANCHEZ MENDOZA AUGUSTO;EORS;UF0039010;INFRAESTRUCTURA ENVASADORA Y REFINACIÓN DE LUBRICANTES TYBAL;Infraestructura de Valorización;No municipal;SI;NO;NO;NO;Huánuco;Huánuco;Chinchao;Cas. Tingo Pampa;100103;18.0;384115;8914226.0;No tiene;-;-;-;-;-;;No tiene;OPERACIÓN;"Reporte de Verificación del 03/07/2024
  (Registro 2024-I01-045883)";-;-;No aplica;NO;NO;NO;SI;2024-11-29 00:00:00;RESOLUCIÓN N° 00140-2024-OEFA/DSIS;RESOLUCIÓN N° 00140-2024-OEFA/DSIS
40483;680;ADM29954;20481270961.0;AGROINDUSTRIAS CARRION E.I.R.L.;EORS;UF0039011;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS;Infraestructura de Valorización;No municipal;SI;NO;NO;NO;La Libertad;Trujillo;Moche;Sector Ramal Choc-Choc S/N – Campiña de Moche;130107;17.0;720435;9097034.0;No tiene;-;-;-;-;-;;No tiene;OPERACIÓN;"Acta de Supervisión
(Registro 2025-I11-031647)";2025-06-17 00:00:00;-;No aplica;NO;NO;SI;NO;2024-11-29 00:00:00;RESOLUCIÓN N° 00140-2024-OEFA/DSIS;RESOLUCIÓN N° 00140-2024-OEFA/DSIS
40484;681;ADM29035;20603850816.0;CORPORACION DE COMERCIO Y SERVICIO HTK E.I.R.L.;EORS;UF0039012;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS CORPORACIÓN DE COMERCIO Y SERVICIO HTK;Infraestructura de Valorización;No municipal;SI;NO;NO;NO;Callao;Callao;Ventanilla;Jr. Constructores Mz. B4 Lote 5 Z.I. Ciudad Pachacutec;70106;18.0;267446;8688633.0;No tiene;-;-;-;-;-;;No tiene;OPERACIÓN;"CARTA Nº 001-2024-HTK
  (Registro 2024-E01-128300)";-;-;No aplica;NO;NO;SI;SI;2024-11-29 00:00:00;RESOLUCIÓN N° 00140-2024-OEFA/DSIS;RESOLUCIÓN N° 00140-2024-OEFA/DSIS
40485;682;ADM12248;20162315502.0;MUNICIPALIDAD PROVINCIAL DE TAHUAMANU;Municipalidad;UF0039058;INFRAESTRUCTURA DE RESIDUOS SÓLIDOS DEL PROYECTO MEJORAMIENTO DE LA GESTIÓN INTEGRAL DE RESIDUOS SÓLIDOS MUNICIPALES EN LA LOCALIDAD DE IÑAPARI, PROVINCIA DE TAHUAMANU – MADRE DE DIOS;Infraestructura de disposición final / Relleno sanitario;Municipal;NO;NO;NO;SI;Madre de Dios;Tahuamanu;Iberia;A 21.5 Km de la localidad de Iñapari;170302;19.0;440442;8759009.0;R.A. N° 127-2019-ALC-MP-TAH;-;-;-;-;-;;No aplica;OPERACIÓN;"OFICIO N° 056-2024-GGA-MPTAH
  (Registro 2024-E01-130585)";-;-;Localidad de Iñapari;SI;NO;NO;NO;2024-12-30 00:00:00;RESOLUCIÓN N° 00147-2024-OEFA/DSIS;RESOLUCIÓN N° 00147-2024-OEFA/DSIS
40486;683;ADM29066;20522283011.0;INVERSIONES Y NEGOCIOS DONAIRE S.A.C.;EORS;UF0039091;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SOLIDOS DE INVERSIONES Y NEGOCIOS DONAIRE;Infraestructura de Valorización;No municipal;SI;NO;NO;NO;Lima;Lima;Lurigancho;Asociación Parque Industrial de Media Luna Manzana D, Lote 3-6;150118;18.0;289673;8674295.0;No tiene;-;-;-;-;-;;No tiene;OPERACIÓN;"Formato de Adecuación Ambiental de INVERSIONES Y NEGOCIOS DONAIRE S.A.C.
  (Registro 2024-E01-128300)";-;-;No aplica;NO;NO;SI;SI;2024-12-30 00:00:00;RESOLUCIÓN N° 00147-2024-OEFA/DSIS;RESOLUCIÓN N° 00147-2024-OEFA/DSIS
40487;684;ADM29067;20606664177.0;RECYCLING PERUVIAN METAL NORTH S.A.C.;EORS;UF0039092;INFRAESTRUCTURA DE VALORIZACIÓN Y ACONDICIONAMIENTO DE RR.SS. RECYCLING PERUVIAN METAL NORTH;Infraestructura de Valorización;No municipal;SI;NO;NO;NO;Lima;Lima;Punta Hermosa;Mz. B, lote 12, interior 2, Asociación Agropecuaria Sumac Pacha;150126;18.0;300255;8638980.0;No tiene;-;-;-;-;-;;No tiene;OPERACIÓN;"CARTA Nº 001-2024-RPM de RECYCLING PERUVIAN METAL NORTH S.A.C.
  (Registro 2024-E01-128300)";-;-;No aplica;NO;NO;SI;SI;2024-12-30 00:00:00;RESOLUCIÓN N° 00147-2024-OEFA/DSIS;RESOLUCIÓN N° 00147-2024-OEFA/DSIS
40488;685;ADM29068;20546650082.0;TRANSPORTES NEGOCIOS Y MULTI-SERVICIOS SANTO DOMINGO DE GUZMAN S.A.C.;EORS;UF0039093;INFRAESTRUCTURA DE VALORIZACIÓN Y ACONDICIONAMIENTO DE RR.SS. TRAMUSAC;Infraestructura de Valorización;No municipal;SI;NO;NO;NO;Lima;Lima;Lurigancho;Sub. Parc. 76-D Chosica Central (Ex. Cam. Principal) y Camino de Acceso N° 2 Parc. 76 Parcelación Cajamarquilla;150118;18.0;294201;8676102.0;No tiene;-;-;-;-;-;;No tiene;OPERACIÓN;"CARTA Nº001/JUL-2024-TRAMUSAC de TRAMUSAC
  (Registro 2024-E01-128300)";-;-;No aplica;NO;NO;SI;SI;2024-12-30 00:00:00;RESOLUCIÓN N° 00147-2024-OEFA/DSIS;RESOLUCIÓN N° 00147-2024-OEFA/DSIS
40489;686;ADM29069;20612093319.0;5R EC PLANTAS DE VALORIZACION S.A.C.;EORS;UF0039094;INFRAESTRUCTURA DE VALORIZACIÓN DE 5REC;Infraestructura de Valorización;Municipal y No municipal;SI;NO;NO;NO;Arequipa;Arequipa;Cerro Colorado;Calle Hipólito Unanue 104 Grupo 19 Mz D1 lote 4 Urb. Semirural Pachacútec;40104;19.0;224978;8184707.0;No tiene;-;-;-;-;-;;No tiene;OPERACIÓN;"Formato de Adecuación Ambiental de 5R EC PLANTAS DE VALORIZACIÓN S.A.C.
  (Registro 2024-E01-128300)";-;-;No aplica;SI;SI;SI;SI;2024-12-30 00:00:00;RESOLUCIÓN N° 00147-2024-OEFA/DSIS;RESOLUCIÓN N° 00147-2024-OEFA/DSIS
40490;687;ADM29070;20455371881.0;QUIMICOS Y SERVICIOS DE SANEAMIENTO AMBIENTAL S.R.L.;EORS;UF0039095;INFRAESTRUCTURA DE VALORIZACIÓN DE QUIMSSA;Infraestructura de Valorización;Municipal y No municipal;SI;NO;NO;NO;Arequipa;Arequipa;Cerro Colorado;Apipa Sector VI Mz B Lt-05;40104;19.0;220462;8193598.0;No tiene;-;-;-;-;-;;No tiene;OPERACIÓN;"Formato de Adecuación Ambiental de QUIMICOS Y SERVICIOS DE SANEAMIENTO AMBIENTAL S.R.L.
  (Registro 2024-E01-128300)";-;-;No aplica;SI;SI;SI;SI;2024-12-30 00:00:00;RESOLUCIÓN N° 00147-2024-OEFA/DSIS;RESOLUCIÓN N° 00147-2024-OEFA/DSIS
40491;688;ADM29070;20455371881.0;QUIMICOS Y SERVICIOS DE SANEAMIENTO AMBIENTAL S.R.L.;EORS;UF0039096;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS DE LA CONSTRUCCIÓN Y LA DEMOLICIÓN;Infraestructura de Valorización;No municipal;SI;NO;NO;NO;Arequipa;Arequipa;Cerro Colorado;Apipa Sector VI D 19 - D-20;40104;19.0;220276;8193230.0;No tiene;-;-;-;-;-;;No tiene;OPERACIÓN;"Formato de Adecuación Ambiental de QUIMICOS Y SERVICIOS DE SANEAMIENTO AMBIENTAL S.R.L.
  (Registro 2024-E01-128300)";-;-;No aplica;NO;NO;SI;NO;2024-12-30 00:00:00;RESOLUCIÓN N° 00147-2024-OEFA/DSIS;RESOLUCIÓN N° 00147-2024-OEFA/DSIS
40492;689;ADM29071;20608470680.0;GAMMA PLUS E.I.R.L.;EORS;UF0039097;INFRAESTRUCTURA DE RESIDUOS SÓLIDOS DE GAMMA PLUS;Infraestructura de Valorización;No municipal;SI;NO;NO;NO;Lima;Lima;San Juan de Lurigancho;Av. Cápac Yupanqui Mza. D-1 Lote 8 Otr. Asc. Poblado. P. Sect. El Pedregal (Paradero Final Línea 50);150132;18.0;286137;8679793.0;No tiene;-;-;-;-;-;;No tiene;OPERACIÓN;"CARTA N° 002-2024-GAMMA de GAMMA PLUS E.I.R.L.
  (Registro 2024-E01-128300)";-;-;No aplica;NO;NO;NO;SI;2024-12-30 00:00:00;RESOLUCIÓN N° 00147-2024-OEFA/DSIS;RESOLUCIÓN N° 00147-2024-OEFA/DSIS
40493;690;ADM29072;20600613015.0;ECOYAMSA S.A.C.;EORS;UF0039098;INFRAESTRUCTURA DE RESIDUOS SÓLIDOS DE ECOYAMSA;Infraestructura de Valorización;No municipal;SI;NO;NO;NO;Callao;Callao;Ventanilla;Lote 492 B, Zona 13 Parque Porcino, Ventanilla;70106;18.0;270250;8678795.0;No tiene;-;-;-;-;-;;No tiene;OPERACIÓN;"Formato de Adecuación Ambiental de ECOYAMSA S.A.C.
  (Registro 2024-E01-128300)";-;-;No aplica;NO;NO;SI;NO;2024-12-30 00:00:00;RESOLUCIÓN N° 00147-2024-OEFA/DSIS;RESOLUCIÓN N° 00147-2024-OEFA/DSIS
40494;691;ADM29073;20605052941.0;SERVICIOS DE PROYECTOS INDUSTRIALES DEL PERU S.A.C. - SERPROIN PERU S.A.C.;EORS;UF0039099;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUO SÓLIDOS DE SERPROIN S.A.C.;Infraestructura de Valorización;Municipal y No municipal;SI;NO;NO;NO;Arequipa;Arequipa;Cerro Colorado;Pasaje los Álamos Nr 307;40104;19.0;225419;8184688.0;No tiene;-;-;-;-;-;;No tiene;OPERACIÓN;"Formato de Adecuación Ambiental de SERVICIOS DE PROYECTOS INDUSTRIALES DEL PERU
  (Registro 2024-E01-128300)";-;-;No aplica;NO;SI;NO;SI;2024-12-30 00:00:00;RESOLUCIÓN N° 00147-2024-OEFA/DSIS;RESOLUCIÓN N° 00147-2024-OEFA/DSIS
40495;692;ADM29182;20518064178.0;INVERSIONES R & S HNOS SOCIEDAD ANONIMA CERRADA - INVERSIONES R & S HNOS SAC;EORS;UF0039317;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUO SÓLIDOS DE INVERSIONES R & S HNOS;Infraestructura de Valorización;No municipal;SI;NO;NO;NO;Lima;Lima;Lurigancho;Mz. A Lote 4 y 5 Urb. Nievera Primera Etapa;150118;18.0;292481;8673265.0;No tiene;-;-;-;-;-;;No tiene;OPERACIÓN;"CARTA Nº 001-2024-RYS de INVERSIONES R&S HNOS
  (Registro 2024-E01-128300)";-;-;No aplica;NO;NO;SI;SI;2025-01-31 00:00:00;RESOLUCIÓN N° 00002-2025-OEFA/DSIS;RESOLUCIÓN N° 00002-2025-OEFA/DSIS
40496;693;ADM15596;20501534103.0;ENVAK S.A.C.;EORS;UF0039318;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUO SÓLIDOS DE ENVAK;Infraestructura de Valorización;Municipal y No municipal;SI;NO;NO;NO;Lima;Lima;Lurigancho;Av. Chozica Central, Sub Parcela B-5 de la parcela del Fundo Nieveria;150118;18.0;292454;8672886.0;No tiene;-;-;-;-;-;;No tiene;OPERACIÓN;"Carta S/N de ENVAK S.A.C.
  (Registro 2024-E01-128300)";-;-;No aplica;SI;SI;SI;SI;2025-01-31 00:00:00;RESOLUCIÓN N° 00002-2025-OEFA/DSIS;RESOLUCIÓN N° 00002-2025-OEFA/DSIS
40497;694;ADM28152;20563371995.0;RECPER SOCIEDAD ANONIMA CERRADA - RECPER S.A.C.;EORS;UF0039319;INFRAESTRUCTURA DE RESIDUO SÓLIDOS DE RECPER;Infraestructura de Valorización;No municipal;SI;NO;NO;NO;Lima;Lima;Lurigancho;Lote 04 Parcela Primavera Saracoto Grande Cajamarquilla;150118;18.0;293301;8675933.0;No tiene;-;-;-;-;-;;No tiene;OPERACIÓN;"CARTA Nº 00014-2024- RECPER
  (Registro 2024-E01-128300)";-;-;No aplica;NO;NO;SI;SI;2025-01-31 00:00:00;RESOLUCIÓN N° 00002-2025-OEFA/DSIS;RESOLUCIÓN N° 00002-2025-OEFA/DSIS
40498;695;ADM14299;20379037012.0;GREEN CARE DEL PERU S.A.;EORS;UF0039320;INFRAESTRUCTURA DE RESIDUO SÓLIDOS DE GREEN CARE DEL PERÚ- PUCALLPA;Infraestructura de Valorización;No municipal;SI;NO;NO;NO;Ucayali;Coronel Portillo;Callería;Carretera Federico Basadre Km 8.5, Mz TR, Lt 01, Predio Rustico Morga;250101;18.0;543897;9071647.0;No tiene;-;-;-;-;-;;No tiene;OPERACIÓN;"Formato de Adecuación Ambiental de Green Care del Perú S.A.
  (Registro 2024-E01-128300)";-;-;No aplica;NO;NO;NO;SI;2025-01-31 00:00:00;RESOLUCIÓN N° 00002-2025-OEFA/DSIS;RESOLUCIÓN N° 00002-2025-OEFA/DSIS
40499;696;ADM29183;20608970909.0;BIRRAK 360 S.A.C.;EORS;UF0039321;INFRAESTRUCTURA DE RESIDUO SÓLIDOS DE LA EMPRESA BIRRAK 360-I;Infraestructura de Valorización;No municipal;SI;NO;NO;NO;Callao;Callao;Ventanilla;Parque Porcino, km 8 Av. Néstor Gambetta;70106;18.0;269833;8683582.0;No tiene;-;-;-;-;-;;No tiene;OPERACIÓN;"Formato de Adecuación Ambiental de Birrak 360 S.A.C.
  (Registro 2024-E01-128300)";-;-;No aplica;NO;NO;SI;NO;2025-01-31 00:00:00;RESOLUCIÓN N° 00002-2025-OEFA/DSIS;RESOLUCIÓN N° 00002-2025-OEFA/DSIS
40500;697;ADM29183;20608970909.0;BIRRAK 360 S.A.C.;EORS;UF0039322;INFRAESTRUCTURA DE RESIDUO SÓLIDOS DE LA EMPRESA BIRRAK 360-II;Infraestructura de Valorización;No municipal;SI;NO;NO;NO;Callao;Callao;Ventanilla;Altura del km 8.5 Av. Néstor Gambetta S/N;70106;18.0;271325;8684073.0;No tiene;-;-;-;-;-;;No tiene;OPERACIÓN;"Formato de Adecuación Ambiental de Birrak 360 S.A.C.
  (Registro 2024-E01-128300)";-;-;No aplica;NO;NO;SI;SI;2025-01-31 00:00:00;RESOLUCIÓN N° 00002-2025-OEFA/DSIS;RESOLUCIÓN N° 00002-2025-OEFA/DSIS
40501;698;ADM29184;20609195941.0;PACIFICO AMBIENTAL S.A.C.;EORS;UF0039323;INFRAESTRUCTURA DE RESIDUOS SÓLIDOS DE PACÍFICO AMBIENTAL;Infraestructura de Valorización;No municipal;SI;NO;NO;NO;Lima;Lima;Lurigancho;Mza. i Lote. 04 Asc. de Ganaderos Porcinos (Saracoto Alto);150118;18.0;293762;8676852.0;No tiene;-;-;-;-;-;;No tiene;OPERACIÓN;"CARTA Nº 006-2024-PACIFICO de PACIFICO AMBIENTAL S.A.C.
  (Registro 2024-E01-128300)";-;-;No aplica;NO;NO;SI;SI;2025-01-31 00:00:00;RESOLUCIÓN N° 00002-2025-OEFA/DSIS;RESOLUCIÓN N° 00002-2025-OEFA/DSIS
40502;699;ADM27742;20605278354.0;NEGOCIOS E INVERSIONES PASA LA VOZ E.I.R.L.;EORS;UF0039324;PLANTA DE TRATAMIENTO DE RESIDUOS SÓLIDOS;Planta de Tratamiento;No municipal;NO;NO;SI;NO;Tacna;Tacna;Coronel Gregorio Albarracin Lanchi;Asociación de Pequeños y Micro Empresarios Zona Franca Mz.387 Lt. 07;230110;19.0;365703;8000413.0;No tiene;-;-;-;-;-;;No tiene;CONSTRUCCIÓN;"Formato de Adecuación Ambiental de NEGOCIOS E INVERSIONES PASA LA VOZ E.I.R.L.
  (Registro 2024-E01-128300)";-;-;No aplica;NO;NO;NO;SI;2025-01-31 00:00:00;RESOLUCIÓN N° 00002-2025-OEFA/DSIS;RESOLUCIÓN N° 00002-2025-OEFA/DSIS
40503;700;ADM29185;20514429384.0;PRAXIS ECOLOGY S.A.C.;EORS;UF0039325;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS ORGÁNICOS;Infraestructura de Valorización;Municipal y No municipal;SI;NO;NO;NO;Lima;Lima;Lurín;Fundo Santa Rosa Lurín Lt. 40;150119;18.0;294726;8643490.0;No tiene;-;-;-;-;-;;No tiene;OPERACIÓN;"Carta S/N de Praxis Ecology S.A.C
  (Registro 2024-E01-128300)";-;-;No aplica;SI;NO;SI;NO;2025-01-31 00:00:00;RESOLUCIÓN N° 00002-2025-OEFA/DSIS;RESOLUCIÓN N° 00002-2025-OEFA/DSIS
40504;701;ADM29185;20514429384.0;PRAXIS ECOLOGY S.A.C.;EORS;UF0039326;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS - RAEE;Infraestructura de Valorización;Municipal y No municipal;SI;NO;NO;NO;Lima;Lima;Lurigancho;Mz. A Lt. 45-C Sub Lt. P-45 Parcelación Rústica Cajamarquilla;150118;18.0;293777;8674841.0;No tiene;-;-;-;-;-;;No tiene;OPERACIÓN;"Carta S/N de Praxis Ecology S.A.C
  (Registro 2024-E01-128300)";-;-;No aplica;SI;SI;SI;SI;2025-01-31 00:00:00;RESOLUCIÓN N° 00002-2025-OEFA/DSIS;RESOLUCIÓN N° 00002-2025-OEFA/DSIS
40505;702;ADM12464;20171725144.0;MUNICIPALIDAD PROVINCIAL DE HUANCAVELICA;Municipalidad;UF0039327;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Huancavelica;Huancavelica;Huancavelica;Carretera Vía Libertadores Altura de Camal Municipal del Anexo de Chuñuranra del Centro Poblado de Callqui Chico;90101;18.0;495968;8586190.0;No tiene;-;-;-;-;-;;No tiene;OPERACIÓN;"Oficio N° 153-2024-GGA/MPH de la Municipalidad Provincial de Huancavelica
  (Registro 2024-E01-128300)";-;-;No aplica;SI;NO;NO;NO;2025-01-31 00:00:00;RESOLUCIÓN N° 00002-2025-OEFA/DSIS;RESOLUCIÓN N° 00002-2025-OEFA/DSIS
