ID_registro;archivo_origen;AAA;ALA;UNIDAD HIDROGRÁFICA;PFAFSTETTER;TIPO DEL RECURSO HÍDRICO;NOMBRE DEL RECURSO HÍDRICO;CÓDIGO FINAL;DESCRIPCION;DEPARTAMENTO;PROVINCIA;DISTRITO;ZONA;ESTE;NORTE;ALTITUD m.s.n.m.;CLASIFICACÍON DE CUERPOS DE AGUA
33715;Red Monitoreo_Cuenca Lacramarca_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Lacramarca;1375992;Quebrada;Huarón;QHuar2;"Quebrada Huarón, aguas abajo del Centro Poblado Santa Ana, y 400 m. aproximadamente, antes de confluencia con la Quebrada Agua Berruga.
";ANCASH;SANTA;MACATE;17;805607;9016365;1395;Categoría 3
33716;Red Monitoreo_Cuenca Lacramarca_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Lacramarca;1375992;Otros;Quebrada Lupahuari;QLupa1;"Quebrada Lupahuari, 450 m, aproximadamente. antes de confluencia con la Quebrada Shoncazul.
";ANCASH;SANTA;CHIMBOTE;17;802932;9021632;1169;Categoría 1 A2
33717;Red Monitoreo_Cuenca Lacramarca_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Lacramarca;1375992;Río;LACRAMARCA;RLacr1;"Rio Lacramarca, inicio de la zona agrícola (Altura de compuerta de palos).
";ANCASH;SANTA;CHIMBOTE;17;775306;9006247;112;Categoría 3
33718;Red Monitoreo_Cuenca Lacramarca_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Lacramarca;1375992;Río;LACRAMARCA;RLacr2;"Rio Lacramarca, aguas abajo del Centro Poblado Santa Clemencia  a  800 m.  aproximadamente aguas abajo de la Estación Hidrológica Automática, Santa Clemencia.
";ANCASH;SANTA;CHIMBOTE;17;770492;9003862;77;Categoría 3
33719;Red Monitoreo_Cuenca Lacramarca_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Lacramarca;1375992;Río;LACRAMARCA;RLacr3;"Rio Lacramarca, próximo a zona urbana del distrito de Chimbote.
";ANCASH;SANTA;CHIMBOTE;17;768788;8995322;22;Categoría 3
33720;Red Monitoreo_Cuenca Lacramarca_OK.xls;Huarmey Chicama;Santa Lacramarca Nepeña;Cuenca Lacramarca;1375992;Quebrada;Huarón;QHuar1;"Quebrada Huarón, 40 m. aproximadamente. altura de vía de comunicación al Centro Poblado de Huasquil.
";ANCASH;SANTA;CACERES DEL PERU;17;814848;9018862;2651;Categoría 3
33721;Red Monitoreo_cuenca Huarmey_OK.xls;Huarmey Chicama;Casma Huarmey;Cuenca Huarmey;137594;Otros;Quebrada Hércules;QHerc2;"Quebrada Hércules, altura torre de alta tensión, área de operaciones Compañía Minera Huancapetí SAC. 
";ANCASH;AIJA;AIJA;18;220884;8920366;4310;Categoría 1 A2
33722;Red Monitoreo_cuenca Huarmey_OK.xls;Huarmey Chicama;Casma Huarmey;Cuenca Huarmey;137594;Otros;Quebrada Hércules;QHerc3;"Quebrada Hércules, 100 m. aproximadamente aguas arriba de la confluencia con las aguas de la quebrada Pallca, altura canal de concreto para regadío.
";ANCASH;AIJA;AIJA;18;218392;8918718;3896;Categoría 1 A2
33723;Red Monitoreo_cuenca Huarmey_OK.xls;Huarmey Chicama;Casma Huarmey;Cuenca Huarmey;137594;Otros;Quebrada Huayhuash;QHuay1;"Quebrada Huayhuash, 10 m. aproximadamente a la salida de la Laguna Santa Rosa.
";ANCASH;AIJA;AIJA;18;220335;8919291;4306;Categoría 1 A2
33724;Red Monitoreo_cuenca Huarmey_OK.xls;Huarmey Chicama;Casma Huarmey;Cuenca Huarmey;137594;Laguna Natural;Jarancocha;LJara1;"Laguna Jarancocha, a la salida del canal de rebose.
";ANCASH;AIJA;AIJA;18;221376;8916812;4329;Categoría 4
33725;Red Monitoreo_cuenca Huarmey_OK.xls;Huarmey Chicama;Casma Huarmey;Cuenca Huarmey;137594;Quebrada;PALLCA;QPall1;"Quebrada Pallca,100 m aproximadamente aguas abajo de la Laguna Jarancocha
";ANCASH;AIJA;AIJA;18;221322;8916955;4316;Categoría 1 A2
33726;Red Monitoreo_cuenca Huarmey_OK.xls;Huarmey Chicama;Casma Huarmey;Cuenca Huarmey;137594;Quebrada;PALLCA;QPall2;"Quebrada Pallca,10 m. aguas abajo de captación de agua para uso poblacional del distrito de Aija, EPS Chavin.
";ANCASH;AIJA;AIJA;18;218948;8918141;4016;Categoría 1 A2
33727;Red Monitoreo_cuenca Huarmey_OK.xls;Huarmey Chicama;Casma Huarmey;Cuenca Huarmey;137594;Otros;Quebrada No nominada;QNnom1;"Quebrada No nominada,  aproximadamente a 50 m aguas arriba de la captación de agua poblacional de la ciudad de Anquilta.
";ANCASH;AIJA;AIJA;18;219045;8918020;4045;Categoría 1 A2
33728;Red Monitoreo_cuenca Huarmey_OK.xls;Huarmey Chicama;Casma Huarmey;Cuenca Huarmey;137594;Quebrada;PALLCA;QPall3;"Quebrada Pallca,10 m aguas arriba de captación de agua para uso agrícola altura del puente Pallca.
";ANCASH;AIJA;AIJA;18;218768;8918215;3968;Categoría 3
33729;Red Monitoreo_cuenca Huarmey_OK.xls;Huarmey Chicama;Casma Huarmey;Cuenca Huarmey;137594;Quebrada;Santiago;QSant1;"Quebrada Santiago, 100 m. aproximadamente aguas abajo de confluencia de aguas de las quebradas Pallca y Hércules.
";ANCASH;AIJA;AIJA;18;218112;8918795;3854;Categoría 1 A2
33730;Red Monitoreo_cuenca Huarmey_OK.xls;Huarmey Chicama;Casma Huarmey;Cuenca Huarmey;137594;Otros;Quebrada Pascuco;QPacs1;"Quebrada Pascuco, 15 m. aproximadamente aguas arriba de intersección con el rio Santiago.
";ANCASH;AIJA;AIJA;18;217928;8918932;3855;Categoría 1 A2
33731;Red Monitoreo_cuenca Huarmey_OK.xls;Huarmey Chicama;Casma Huarmey;Cuenca Huarmey;137594;Quebrada;Santiago;QSant3;"Quebrada Santiago, aguas abajo con la confluencia de la quebrada Pascuco.
";ANCASH;AIJA;AIJA;18;217843;8918909;3839;Categoría 1 A2
33732;Red Monitoreo_cuenca Huarmey_OK.xls;Huarmey Chicama;Casma Huarmey;Cuenca Huarmey;137594;Quebrada;Santiago;QSant4;"Quebrada Santiago, aguas abajo del puente  Calicanto, a 100 m. aguas abajo del vertimiento de las aguas residuales domésticas de la ciudad de Aija. 
";ANCASH;AIJA;AIJA;18;213557;8918018;3292;Categoría 1 A2
33733;Red Monitoreo_cuenca Huarmey_OK.xls;Huarmey Chicama;Casma Huarmey;Cuenca Huarmey;137594;Otros;Laguna Montecristo;LMont1;"Laguna Montecristo, a la salida de las aguas.
";ANCASH;AIJA;LA MERCED;18;205909;8927734;4380;Categoría 4
33734;Red Monitoreo_cuenca Huarmey_OK.xls;Huarmey Chicama;Casma Huarmey;Cuenca Huarmey;137594;Laguna Natural;Macshay;LMacs1;"Laguna Macshay, a la salida de las aguas.
";ANCASH;AIJA;LA MERCED;18;207692;8927595;4350;Categoría 4
33735;Red Monitoreo_cuenca Huarmey_OK.xls;Huarmey Chicama;Casma Huarmey;Cuenca Huarmey;137594;Quebrada;MONTECRISTO;QMont1;"Quebrada Montecristo, altura del punto de monitoreo de calidad de agua del Instrumento de Gestión Ambiental de la Empresa Minera Huinac SAC. 
";ANCASH;AIJA;LA MERCED;18;206172;8927090;4188;Categoría 3
33736;Red Monitoreo_cuenca Huarmey_OK.xls;Huarmey Chicama;Casma Huarmey;Cuenca Huarmey;137594;Otros;Quebrada No nominada;QNnom2;"Quebrada no nominada, antes de la confluencia con la Quebrada Montecristo.
";ANCASH;AIJA;LA MERCED;18;206368;8926699;4124;Categoría 1 A2
33737;Red Monitoreo_cuenca Huarmey_OK.xls;Huarmey Chicama;Casma Huarmey;Cuenca Huarmey;137594;Otros;Quebrada No nominada;QNnom3;"Quebrada no nominada a 250 m. aproximadamente de trocha carrozable.
";ANCASH;AIJA;LA MERCED;18;206661;8927757;4124;Categoría 1 A2
33738;Red Monitoreo_cuenca Huarmey_OK.xls;Huarmey Chicama;Casma Huarmey;Cuenca Huarmey;137594;Quebrada;Macshay;QMacs2;"Quebrada Macshay, antes de confluencia  con quebrada Montecristo, aguas provenientes de la laguna Macshay.
";ANCASH;AIJA;LA MERCED;18;206656;8925783;3963;Categoría 1 A2
33739;Red Monitoreo_cuenca Huarmey_OK.xls;Huarmey Chicama;Casma Huarmey;Cuenca Huarmey;137594;Quebrada;MONTECRISTO;QMont2;"Quebrada Montecristo, 100 m aguas abajo de confluencia de aguas de quebrada Montecristo y Macshay; y aguas arriba del punto de vertimiento de aguas de bocamina Nivel 4 de Empresa Minera Huinac S.A.C.
";ANCASH;AIJA;LA MERCED;18;206647;8925735;3966;Categoría 3
33740;Red Monitoreo_cuenca Huarmey_OK.xls;Huarmey Chicama;Casma Huarmey;Cuenca Huarmey;137594;Quebrada;MONTECRISTO;QMont3;"Quebrada Montecristo, aguas abajo de punto de vertimiento de aguas de bocamina Nivel 4 de Empresa Minera Huinac S.A.C.
";ANCASH;AIJA;LA MERCED;18;206537;8925542;3937;Categoría 3
33741;Red Monitoreo_cuenca Huarmey_OK.xls;Huarmey Chicama;Casma Huarmey;Cuenca Huarmey;137594;Quebrada;Huinac;QHuin1;"Quebrada Huinac, antes de confluencia con quebrada Montecristo.
";ANCASH;AIJA;LA MERCED;18;206434;8925397;3924;Categoría 1 A2
33742;Red Monitoreo_cuenca Huarmey_OK.xls;Huarmey Chicama;Casma Huarmey;Cuenca Huarmey;137594;Quebrada;Yactun;QYact1;"Quebrada Yactun, aguas abajo de la confluencia de la quebrada Huinac, altura de la Puya Raimondi.
";ANCASH;AIJA;LA MERCED;18;206461;8925141;3908;Categoría 1 A2
33743;Red Monitoreo_cuenca Huarmey_OK.xls;Huarmey Chicama;Casma Huarmey;Cuenca Huarmey;137594;Río;Yactun;RYact1;"Rio Yactun, aguas arriba del puente Shirip.
";ANCASH;AIJA;LA MERCED;18;209764;8921211;3430;Categoría 1 A2
33744;Red Monitoreo_cuenca Huarmey_OK.xls;Huarmey Chicama;Casma Huarmey;Cuenca Huarmey;137594;Río;La Merced;RLmer1;"Rio La Merced, 100 m. aproximadamente aguas arriba del puente La Merced.
";ANCASH;AIJA;LA MERCED;18;212908;8922965;3290;Categoría 1 A2
33745;Red Monitoreo_cuenca Huarmey_OK.xls;Huarmey Chicama;Casma Huarmey;Cuenca Huarmey;137594;Río;La Merced;RLmer2;"Rio La Merced, 150 m. aproximadamente aguas abajo del puente Sipsa, La Merced.
";ANCASH;AIJA;LA MERCED;18;212165;8920751;3115;Categoría 1 A2
33746;Red Monitoreo_cuenca Huarmey_OK.xls;Huarmey Chicama;Casma Huarmey;Cuenca Huarmey;137594;Otros;Rio Santiago;RSant1;"Rio Santiago, 30 m. aproximadamente aguas arriba de confluencia con rio Allma.
";ANCASH;AIJA;HUACLLAN;18;209588;8916353;2914;Categoría 1 A2
33747;Red Monitoreo_cuenca Huarmey_OK.xls;Huarmey Chicama;Casma Huarmey;Cuenca Huarmey;137594;Río;Aija;RAija1;"Rio Aija, aguas abajo de confluencia  del río Allma y rio Santiago.
";ANCASH;AIJA;HUACLLAN;18;209540;8916312;2878;Categoría 3
33748;Red Monitoreo_cuenca Huarmey_OK.xls;Huarmey Chicama;Casma Huarmey;Cuenca Huarmey;137594;Río;MALLQUI;RMall1;"Rio Mallqui, 100 m aguas arriba del puente Mallqui.
";ANCASH;AIJA;AIJA;18;215785;8914117;3475;Categoría 3
33749;Red Monitoreo_cuenca Huarmey_OK.xls;Huarmey Chicama;Casma Huarmey;Cuenca Huarmey;137594;Río;Allma;RAllm1;"Rio Allma, 100 m. aguas arriba de confluencia con el Rio Santiago.
";ANCASH;AIJA;SUCCHA;18;209620;8916235;3350;Categoría 1 A2
33750;Red Monitoreo_cuenca Huarmey_OK.xls;Huarmey Chicama;Casma Huarmey;Cuenca Huarmey;137594;Río;Aija;RAija4;"Rio Aija, aproximadamente 120 m. aguas arriba  de la confluencia con la  Quebrada Pacap.
";ANCASH;AIJA;CORIS;18;190127;8902852;989;Categoría 3
33751;Red Monitoreo_cuenca Huarmey_OK.xls;Huarmey Chicama;Casma Huarmey;Cuenca Huarmey;137594;Río;Aija;RAija3;"Rio Aija, 600 m. aproximadamente aguas abajo de  la confluencia con la Quebrada Pacap.
";ANCASH;HUARMEY;HUARMEY;18;189560;8902520;968;Categoría 3
33752;Red Monitoreo_cuenca Huarmey_OK.xls;Huarmey Chicama;Casma Huarmey;Cuenca Huarmey;137594;Río;Aija;RAija2;"Rio Aija, 100 m. aproximadamente aguas arriba del puente Huiña y a 140 m de la Estación Hidrométrico Automático puente Huamba.
";ANCASH;HUARMEY;HUARMEY;18;187021;8897443;536;Categoría 3
33753;Red Monitoreo_cuenca Huarmey_OK.xls;Huarmey Chicama;Casma Huarmey;Cuenca Huarmey;137594;Río;Cotaparaco;RCota3;"Rio Cotaparaco, antes de confluencia con el rio Malvas.
";ANCASH;RECUAY;COTAPARACO;18;216635;8894372;2951;Categoría 3
33754;Red Monitoreo_cuenca Huarmey_OK.xls;Huarmey Chicama;Casma Huarmey;Cuenca Huarmey;137594;Río;Cotaparaco;RCota2;"Rio Cotaparaco, aguas abajo del punto de vertimiento de aguas residuales domésticas del distrito de Cotaparaco.
";ANCASH;RECUAY;COTAPARACO;18;216649;8894118;2912;Categoría 3
33755;Red Monitoreo_cuenca Huarmey_OK.xls;Huarmey Chicama;Casma Huarmey;Cuenca Huarmey;137594;Río;Cotaparaco;RCota4;"Rio Cotaparaco a 200m del Cacerío de Huichay
";ANCASH;HUARMEY;COCHAPETI;18;195875;8896128;918;Categoría 3
33756;Red Monitoreo_cuenca Huarmey_OK.xls;Huarmey Chicama;Casma Huarmey;Cuenca Huarmey;137594;Río;Cotaparaco;RCota1;"Rio Cotaparaco, aguas arriba del punto de vertimiento de aguas residuales domésticas del distrito de Cotaparaco, a 20 m. aguas abajo del puente de madera.
";ANCASH;HUARMEY;COCHAPETI;18;195322;8896996;918;Categoría 3
33757;Red Monitoreo_cuenca Huarmey_OK.xls;Huarmey Chicama;Casma Huarmey;Cuenca Huarmey;137594;Río;Malvas;RMalv1;"Rio Malvas, 50m aproximadamente antes de confluencia con el rio Cotaparaco.
";ANCASH;HUARMEY;MALVAS;18;195189;8897135;879;Categoría 3
33758;Red Monitoreo_cuenca Huarmey_OK.xls;Huarmey Chicama;Casma Huarmey;Cuenca Huarmey;137594;Río;Malvas;RMalv2;"Rio Malvas, aguas abajo del punto de vertimiento de aguas residuales domésticas de la Localidad Malvas.
";ANCASH;HUARMEY;MALVAS;18;194120;8897488;715;Categoría 3
33759;Red Monitoreo_cuenca Huarmey_OK.xls;Huarmey Chicama;Casma Huarmey;Cuenca Huarmey;137594;Río;Huarmey;RHuar1;"Rio Huarmey, 400 m aproximadamente después de confluencia del río Malvas con río Aija.
";ANCASH;HUARMEY;HUARMEY;18;186617;8895523;458;Categoría 3
33760;Red Monitoreo_cuenca Huarmey_OK.xls;Huarmey Chicama;Casma Huarmey;Cuenca Huarmey;137594;Río;Huarmey;RHuar2;"Rio Huarmey, 100m aproximadamente aguas abajo del puente de la Panamericana Norte.
";ANCASH;HUARMEY;HUARMEY;17;811765;8885111;46;Categoría 3
33761;Red Monitoreo_cuenca Huarmey_OK.xls;Huarmey Chicama;Casma Huarmey;Cuenca Huarmey;137594;Río;Huarmey;RHuar3;"Rio Huarmey, altura del sector Chilcal.
";ANCASH;HUARMEY;HUARMEY;17;825662;8889014;30;Categoría 3
33762;Red Monitoreo_cuenca Huarmey_OK.xls;Huarmey Chicama;Casma Huarmey;Cuenca Huarmey;137594;Otros;Quebrada Hércules;QHerc1;"Quebrada Hércules, 20 m. aproximadamente carretera Recuay – Aija. Aguas arriba bocamina Caridad, Compañía Minera Huancapetí SAC.
";ANCASH;AIJA;AIJA;18;221956;8920409;4479;Categoría 1 A2
33763;Red monitoreo_Intercuenca Alto Maran╠âon V_OK.xls;Marañon;Huamachuco;Intercuenca Alto Marañón V;49899;Quebrada;Mushmush;QMush2;Quebrada Mushmush, aproximadamente 600 m, aguas abajo de la relavera San Andrés de la Minera Aurífera Retamas S. A. (MARSA). ;LA LIBERTAD;PATAZ;PARCOY;18;232137;9109171;3570;Categoría 4
33764;Red monitoreo_Intercuenca Alto Maran╠âon V_OK.xls;Marañon;Huamachuco;Intercuenca Alto Marañón V;49899;Quebrada;Ventanas;QVent1 ;Quebrada Ventanas, aproximadamente 130 m, aguas arriba de la confluencia con la quebrada Shucaque.;LA LIBERTAD;PATAZ;PARCOY;18;231431;9110510;3319;Categoría 4
33765;Red monitoreo_Intercuenca Alto Maran╠âon V_OK.xls;Marañon;Huamachuco;Intercuenca Alto Marañón V;49899;Quebrada;Llacuabamba;QLlac1;Quebrada Llacuabamba, aproximadamente 360 m, aguas arriba del  Sistema de Tratamiento Las Chilcas (vertimiento P-7) de la Minera Aurífera Retamas S. A. (MARSA).  ;LA LIBERTAD;PATAZ;PARCOY;18;231004;9110449;3252;Categoría 4
33766;Red monitoreo_Intercuenca Alto Maran╠âon V_OK.xls;Marañon;Huamachuco;Intercuenca Alto Marañón V;49899;Laguna Natural;Blanca;LBlanc1;Laguna Blanca, a la salida de la laguna. ;LA LIBERTAD;PATAZ;PARCOY;18;231499;9114445;3948;Categoría 4
33767;Red monitoreo_Intercuenca Alto Maran╠âon V_OK.xls;Marañon;Huamachuco;Intercuenca Alto Marañón V;49899;Quebrada;Llacuabamba;QLlac2;Quebrada Llacuabamba, aproximadamente 600 m, aguas abajo del  Sistema de Tratamiento Las Chilcas (vertimiento P-7) de la Minera Aurífera Retamas S. A. (MARSA).  ;LA LIBERTAD;PATAZ;PARCOY;18;229996;9110720;3148;Categoría 4
33768;Red monitoreo_Intercuenca Alto Maran╠âon V_OK.xls;Marañon;Huamachuco;Intercuenca Alto Marañón V;49899;Quebrada;Llacuabamba;QLlac4;Quebrada Llacuabamba, aguas abajo de la confluencia con la quebrada Castilla de Llacuabamba.;LA LIBERTAD;PATAZ;PARCOY;18;229837;9110930;3159;Categoría 4
33769;Red monitoreo_Intercuenca Alto Maran╠âon V_OK.xls;Marañon;Huamachuco;Intercuenca Alto Marañón V;49899;Quebrada;Potacocha;QPotc1;Quebrada Potacocha, aproximadamente 300 m,  aguas arriba del vertimiento de aguas residuales domésticas de la población de Parcoy (sector Nuevo Parcoy).;LA LIBERTAD;PATAZ;PARCOY;18;226485;9111041;3179;Categoría 4
33770;Red monitoreo_Intercuenca Alto Maran╠âon V_OK.xls;Marañon;Huamachuco;Intercuenca Alto Marañón V;49899;Quebrada;Potacocha;QPotc2;Quebrada Potacocha,  aproximadamente 220 m, aguas abajo del vertimiento de aguas residuales domésticas de la población de Parcoy (Sector Nuevo Parcoy).;LA LIBERTAD;PATAZ;PARCOY;18;226869;9111448;3027;Categoría 4
33771;Red monitoreo_Intercuenca Alto Maran╠âon V_OK.xls;Marañon;Huamachuco;Intercuenca Alto Marañón V;49899;Quebrada;Potacocha;QPotc3;Quebrada Potacocha, aproximadamente a 230 m, aguas abajo de la confluencia con la quebrada Huinchus. ;LA LIBERTAD;PATAZ;PARCOY;18;227115;9111819;3004;Categoría 4
33772;Red monitoreo_Intercuenca Alto Maran╠âon V_OK.xls;Marañon;Huamachuco;Intercuenca Alto Marañón V;49899;Quebrada;Llacuabamba;QLlac3; Quebrada Llacuabamba, aproximadamente 200 m, aguas arriba de la confluencia con la quebrada Castilla de Retamas.;LA LIBERTAD;PATAZ;PARCOY;18;227226;9112505;2850;Categoría 4
33773;Red monitoreo_Intercuenca Alto Maran╠âon V_OK.xls;Marañon;Huamachuco;Intercuenca Alto Marañón V;49899;Río;PARCOY;RParc1;Río Parcoy, aproximadamente 100 m, aguas abajo de la confluencia de las quebradas Llacuabamba y Potacocha.;LA LIBERTAD;PATAZ;PARCOY;18;226968;9112784;2803;Categoría 4
33774;Red monitoreo_Intercuenca Alto Maran╠âon V_OK.xls;Marañon;Huamachuco;Intercuenca Alto Marañón V;49899;Río;PARCOY;RParc2;Río Parcoy, aproximadamente 185 m, aguas abajo del vertimiento M-7 (Túnel balcón) del Consorcio Minero Horizonte S. A.;LA LIBERTAD;PATAZ;PARCOY;18;225916;9115730;2510;Categoría 4
33775;Red monitoreo_Intercuenca Alto Maran╠âon V_OK.xls;Marañon;Huamachuco;Intercuenca Alto Marañón V;49899;Quebrada;CULEBRILLAS;QCule2;Quebrada Culebrillas, aproximadamente 100 m, aguas arriba de la confluencia con el río Parcoy. ;LA LIBERTAD;PATAZ;PARCOY;18;224944;9117535;2494;Categoría 4
33776;Red monitoreo_Intercuenca Alto Maran╠âon V_OK.xls;Marañon;Huamachuco;Intercuenca Alto Marañón V;49899;Río;PARCOY;RParc3;Río Parcoy, aguas abajo del vertimiento A-3  (Bocamina Esperanza) Consorcio Minero Horizonte S. A. ;LA LIBERTAD;PATAZ;PARCOY;18;224503;9118228;2296;Categoría 4
33777;Red monitoreo_Intercuenca Alto Maran╠âon V_OK.xls;Marañon;Huamachuco;Intercuenca Alto Marañón V;49899;Río;PARCOY;RParc4;Río Parcoy, aproximadamente 30 m, aguas arriba de la carretera Retamas - Pias, que conduce al Consorcio Minero Horizonte S. A. ;LA LIBERTAD;PATAZ;PARCOY;18;223620;9119579;2149;Categoría 4
33778;Red monitoreo_Intercuenca Alto Maran╠âon V_OK.xls;Marañon;Huamachuco;Intercuenca Alto Marañón V;49899;Río;PARCOY;RParc6;Río Parcoy, aproximadamente 120 m, aguas abajo del vertimiento de la cancha de relaves Chilcapampa del Consorcio Minero Horizonte S. A. ;LA LIBERTAD;PATAZ;PARCOY;18;224097;9118545;2264;Categoría 4
33779;Red monitoreo_Intercuenca Alto Maran╠âon V_OK.xls;Marañon;Huamachuco;Intercuenca Alto Marañón V;49899;Otros;Río Yurac Yacu;RYyac1;Río Yurac Yacu, aproximadamente a 30 m, aguas arriba del puente carrozable Yurac Yacu.;LA LIBERTAD;PATAZ;PIAS;18;222839;9121973;2650;Categoría 4
33780;Red monitoreo_Intercuenca Alto Maran╠âon V_OK.xls;Marañon;Huamachuco;Intercuenca Alto Marañón V;49899;Río;PARCOY;RParc5;Río Parcoy, aproximadamente 200 metros,  aguas abajo del vertimiento de la Planta de Filtrados Yurac Yacu del Consorcio Minero Horizonte S. A. ;LA LIBERTAD;PATAZ;PIAS;18;222467;9121836;1961;Categoría 4
33781;Red monitoreo_Intercuenca Alto Maran╠âon V_OK.xls;Marañon;Huamachuco;Intercuenca Alto Marañón V;49899;Otros;Quebrada Ariabamba;QAria1;Quebrada Ariabamba, aproximadamente 40 m, aguas arriba del puente El Sitio y aproximadamente, 800 m aguas arriba de la confluencia con el río Parcoy. ;LA LIBERTAD;PATAZ;PIAS;18;220971;9125470;1884;Categoría 4
33782;Red monitoreo_Intercuenca Alto Maran╠âon V_OK.xls;Marañon;Huamachuco;Intercuenca Alto Marañón V;49899;Quebrada;Infiernillo;QInfi1;Quebrada Infiernillo, aguas arriba del vertimiento del distrito de Pias. ;LA LIBERTAD;PATAZ;PIAS;18;220188;9129247;3026;Categoría 4
33783;Red monitoreo_Intercuenca Alto Maran╠âon V_OK.xls;Marañon;Huamachuco;Intercuenca Alto Marañón V;49899;Quebrada;Infiernillo;QInfi2; Quebrada Infiernillo, aproximadamente 60 m, aguas arriba del puente El Infiernillo. ;LA LIBERTAD;PATAZ;PIAS;18;218879;9127053;2044;Categoría 4
33784;Red monitoreo_Intercuenca Alto Maran╠âon V_OK.xls;Marañon;Huamachuco;Intercuenca Alto Marañón V;49899;Laguna Natural;Pias;LPias1;Laguna Pias, antes del dique de salida.;LA LIBERTAD;PATAZ;PIAS;18;216907;9127022;1863;Categoría 4
33785;Red monitoreo_Intercuenca Alto Maran╠âon V_OK.xls;Marañon;Huamachuco;Intercuenca Alto Marañón V;49899;Río;San Miguel;RSmig2;Río San Miguel, aguas abajo del puente San Miguel y aproximadamente, 630 m aguas arriba de la confluencia con el Río Marañón.;LA LIBERTAD;PATAZ;PARCOY;18;210352;9127423;1284;Categoría 3
33786;Red monitoreo_Intercuenca Alto Maran╠âon V_OK.xls;Marañon;Huamachuco;Intercuenca Alto Marañón V;49899;Río;MARAÑON;RMara8;Río Marañón, aproximadamente 600 m, aguas abajo de la confluencia con la quebrada Huayllapa. ;LA LIBERTAD;SANCHEZ CARRION;COCHORCO;18;210054;9119947;1302;Categoría 3
33787;Red monitoreo_Intercuenca Alto Maran╠âon V_OK.xls;Marañon;Huamachuco;Intercuenca Alto Marañón V;49899;Río;MARAÑON;RMara11;Río Marañón, aproximadamente 150 m, aguas abajo de la confluencia con la quebrada Utcubamba.;LA LIBERTAD;SANCHEZ CARRION;COCHORCO;18;210198;9121434;1293;Categoría 3
33788;Red monitoreo_Intercuenca Alto Maran╠âon V_OK.xls;Marañon;Huamachuco;Intercuenca Alto Marañón V;49899;Río;MARAÑON;RMara9;Río Marañón, aproximadamente 860 m, aguas arriba de la confluencia con la quebrada Huacaniday. ;LA LIBERTAD;PATAZ;PATAZ;18;209564;9131969;1237;Categoría 3
33789;Red monitoreo_Intercuenca Alto Maran╠âon V_OK.xls;Marañon;Huamachuco;Intercuenca Alto Marañón V;49899;Quebrada;Hualanga;QHuag1;Quebrada Hualanga, aproximadamente 370 m, aguas arriba de la confluencia con el río Marañón. ;LA LIBERTAD;PATAZ;PATAZ;18;207240;9140984;1243;Categoría 3
33790;Red monitoreo_Intercuenca Alto Maran╠âon V_OK.xls;Marañon;Huamachuco;Intercuenca Alto Marañón V;49899;Quebrada;del Tingo;QTing1;Quebrada del Tingo, aguas abajo de la confluencia con la quebrada Santa Filomena. ;LA LIBERTAD;PATAZ;PATAZ;18;208514;9145097;1402;Categoría 3
33791;Red monitoreo_Intercuenca Alto Maran╠âon V_OK.xls;Marañon;Huamachuco;Intercuenca Alto Marañón V;49899;Río;Ganzul;RGanz1;Río Ganzul, aproximadamente 40 m, aguas arriba del puente Ganzul. ;LA LIBERTAD;SANCHEZ CARRION;SARTIMBAMBA;18;196039;9148419;2716;Categoría 3
33792;Red monitoreo_Intercuenca Alto Maran╠âon V_OK.xls;Marañon;Huamachuco;Intercuenca Alto Marañón V;49899;Quebrada;La Lima;QLlim1;Quebrada La Lima, aproximadamente 360 m, aguas arriba de la confluencia con el río Marañón. ;LA LIBERTAD;PATAZ;PATAZ;18;205176;9150321;1187;Categoría 3
