ID_registro,Titular,Clase de derecho,Tipo de uso,Fuente de agua,Descripción,Resolución,Fecha de resolución,Autoridad Administrativa del Agua,Administración Local de Agua,Unidad hidrográfica,Provincia,Distrito
42331,JUNTA ADMINISTRADORA DE SERVICIOS DE SANEAMIENTO DEL CENTRO POBLADO TASHTA BAJO,Licencia,Poblacional,Puquio TUCUMACHAY,JUNTA ADMINISTRADORA DE SERVICIOS DE SANEAMIENTO DEL CENTRO POBLADO TASHTA BAJO,0505-2020 ANA-AAA.M,2020-08-19,Marañón,Huari,Intercuenca Alto Marañón V,Huari,Huari
42332,COMITE DE USUARIOS DE  AGUA TOMA PALTARAGRA RIO PUJUN SECTOR PALTA BAJO,Licencia,Agrícola,Quebrada PUJUN,COMITE DE USUARIOS DE  AGUA TOMA PALTARAGRA RIO PUJUN SECTOR PALTA BAJO,1641-2024 ANA-AAA.M,2024-10-23,Marañón,Huari,Intercuenca Alto Marañón V,Huari,San Marcos
42333,COMITÉ DE USUARIOS DE AGUA HUELLARURY,Licencia,Agrícola,Quebrada HUALLMISH,COMITÉ DE USUARIOS DE AGUA HUELLARURY,984-2019 ANA-AAA.M,2019-09-03,Marañón,Huari,Intercuenca Alto Marañón V,Huari,Chavin De Huantar
42334,"COMITÉ DE USUARIOS DE AGUA GUEROGITARANAN,CUCHIMACHAY Y ULTUCOCHA",Licencia,Agrícola,Manantial ULTUCOCHA / Manantial ULTUCOCHA I / Quebrada GUEROGITARINAN,"COMITÉ DE USUARIOS DE AGUA GUEROGITARANAN,CUCHIMACHAY Y ULTUCOCHA",1411-2019 ANA-AAA.M,2019-11-21,Marañón,Huari,Intercuenca Alto Marañón V,Huari,Huari
42335,JASS DEL CENTRO POBLADO RURAL DE COLPA,Licencia,Poblacional,Quebrada QUINCA RACRA,JASS DEL CENTRO POBLADO RURAL DE COLPA,1273-2018 ANA-AAA.M,2018-09-20,Marañón,Huari,Intercuenca Alto Marañón V,Huari,Huari
42336,"JUNTA ADMINISTRADORA DE SERVICIOS DE SANEAMIENTO (JASS), DEL SECTOR ÑAUPAMARCA DEL CENTRO POBLADO RURAL DE AYASH",Licencia,Poblacional,Manantial ÑAUPAMARCA 1 / Manantial ÑAUPAMARCA 2,"JUNTA ADMINISTRADORA DE SERVICIOS DE SANEAMIENTO (JASS), DEL SECTOR ÑAUPAMARCA DEL CENTRO POBLADO RURAL DE AYASH",0847-2022 ANA-AAA.M,2022-10-10,Marañón,Huari,Intercuenca Alto Marañón V,Huari,San Marcos
42337,"JUNTA ADMINISTRADORA DE SERVICIOS DE SANEAMIENTO (JASS), DEL CASERIO SAN JOSÉ DE CANLLÁ",Licencia,Poblacional,Manantial SHALLAMONTE / Manantial PERJIL MONTE,"JUNTA ADMINISTRADORA DE SERVICIOS DE SANEAMIENTO (JASS), DEL CASERIO SAN JOSÉ DE CANLLÁ",0433-2023 ANA-AAA.M,2023-06-02,Marañón,Huari,Intercuenca Alto Marañón V,Antonio Raymondi,Aczo
42338,Comite de Usuarios Matarajra,Licencia,Agrícola,Quebrada MATARAJRA,Comite de Usuarios Matarajra,1082-2025 ANA-AAA.M,2025-09-04,Marañón,Huari,Intercuenca Alto Marañón V,Antonio Raymondi,Aczo
42339,JUNTA ADMINISTRADORA DE SERVICIO DE SANEAMIENTO DEL SECTOR DE HUANCAYOC,Licencia,Poblacional,Manantial QUINRAYCANCHA / Manantial QUINRAYCANCHA 2 / Manantial HUAHASH / Manantial TORO PUKIO / Manantial LAYRI HUACHAC / Manantial PUTACA PAMPA / Manantial PUTACA,JUNTA ADMINISTRADORA DE SERVICIO DE SANEAMIENTO DEL SECTOR DE HUANCAYOC,1652-2024 ANA-AAA.M,2024-10-24,Marañón,Huari,Intercuenca Alto Marañón V,Huari,San Pedro De Chana
42340,JUNTA ADMINISTRADORA DE SERVICIOS DE SANEAMIENTO DEL CASERIO DE COCHAS - CHAVIN DE HUANTAR,Licencia,Poblacional,Manantial VIOLIN MACHE / Manantial MANCA PASTA,JUNTA ADMINISTRADORA DE SERVICIOS DE SANEAMIENTO DEL CASERIO DE COCHAS - CHAVIN DE HUANTAR,0125-2020 ANA-AAA.M,2020-02-28,Marañón,Huari,Intercuenca Alto Marañón V,Huari,Chavin De Huantar
42341,COMITÉ DE USUARIOS DE AGUA CARHUASCANCHA SAN ANTONIO DE PADUA,Licencia,Agrícola,Río CARHUASCANCHA,COMITÉ DE USUARIOS DE AGUA CARHUASCANCHA SAN ANTONIO DE PADUA,0126-2020 ANA-AAA.M,2020-02-28,Marañón,Huari,Intercuenca Alto Marañón V,Huari,Huantar
42342,"JUNTA ADMINISTRADORA DE SERVICIOS DE SANEAMIENTO (JASS) DEL CENTRO POBLADO AYASH HUARIPAMPA, DISTRITO DE SAN MARCOS-HUARI-ANCASH",Licencia,Poblacional,Manantial ÑAWIN PUQUIO 01 / Manantial ÑAWIN PUQUIO 02 / Manantial RAYAN PATAC,"JUNTA ADMINISTRADORA DE SERVICIOS DE SANEAMIENTO (JASS) DEL CENTRO POBLADO AYASH HUARIPAMPA, DISTRITO DE SAN MARCOS-HUARI-ANCASH",0640-2022 ANA-AAA.M,2022-07-21,Marañón,Huari,Intercuenca Alto Marañón V,Huari,San Marcos
42343,COMITE DE USUARIOS DE AGUA DEL CANAL SAN LORENZO DE OSHCOTO,Licencia,Agrícola,Manantial QUISHUAR,COMITE DE USUARIOS DE AGUA DEL CANAL SAN LORENZO DE OSHCOTO,284-2021 ANA-AAA.M,2021-02-23,Marañón,Huari,Intercuenca Alto Marañón V,Antonio Raymondi,San Juan De Rontoy
42344,"COMITÉ DE USUARIOS DE AGUA OSHCOTO, HUAGA OGO DEL CASERIO PACHACUYO",Licencia,Agrícola,Manantial OSHCOTO / Manantial HUAGA OGO,"COMITÉ DE USUARIOS DE AGUA OSHCOTO, HUAGA OGO DEL CASERIO PACHACUYO",286-2021 ANA-AAA.M,2021-02-26,Marañón,Huari,Intercuenca Alto Marañón V,Antonio Raymondi,Chingas
42345,Comité de Usuarios de Agua Rayanpatac Ucra - Toma Pishipuquio Infiernillo - Huaripampa Medio,Licencia,Agrícola,Quebrada Callapo / Quebrada Rayanpatac / Manantial Rayanpatac 1 / Manantial Rayanpatac 2,Comité de Usuarios de Agua Rayanpatac Ucra - Toma Pishipuquio Infiernillo - Huaripampa Medio,1364-2018 ANA-AAA.M,2018-09-28,Marañón,Huari,Intercuenca Alto Marañón V,Huari,San Marcos
42346,Comité de Usuarios de Agua Shagshashpuquio - Gaucho,Licencia,Agrícola,Manantial Shagshashpuquio,Comité de Usuarios de Agua Shagshashpuquio - Gaucho,1363-2018 ANA-AAA.M,2018-09-28,Marañón,Huari,Intercuenca Alto Marañón V,Huari,San Marcos
42347,COMITE DE USUARIOS DE AGUA ÑAWINPUQUIO- CACHIPAMPA,Licencia,Agrícola,Manantial ÑAWINPUQUIO II / Manantial ÑAHUIN PUQUIO I,COMITE DE USUARIOS DE AGUA ÑAWINPUQUIO- CACHIPAMPA,1238-2018 ANA-AAA.M,2018-09-17,Marañón,Huari,Intercuenca Alto Marañón V,Huari,Huari
42348,"COMITE DE USUARIOS DE AGUA DE LOS MANANTIALES YANAPACHO,PICHUYLLA, MANCA ALLPA, LA RINCONADA, MAMITA SOCORRO, PUKA CRUZ Y CHIWAN",Licencia,Agrícola,Manantial YANAPACHO / Manantial PICHUYLLA / Manantial MANCA ALLPA / Manantial RINCONADA / Manantial MAMITA SOCORRO / Manantial PUKA CRUZ Y CHIWAN,"COMITE DE USUARIOS DE AGUA DE LOS MANANTIALES YANAPACHO,PICHUYLLA, MANCA ALLPA, LA RINCONADA, MAMITA SOCORRO, PUKA CRUZ Y CHIWAN",0780-2023 ANA-AAA.M,2023-10-24,Marañón,Huari,Intercuenca Alto Marañón V,Huari,Uco
42349,"JUNTA ADMINISTRADORA DE SERVICIOS DE SANEAMIENTO (JASS), DEL SECTOR CONASH, DEL CENTRO POBLADO DE MACHAC",Licencia,Poblacional,Manantial MATARA,"JUNTA ADMINISTRADORA DE SERVICIOS DE SANEAMIENTO (JASS), DEL SECTOR CONASH, DEL CENTRO POBLADO DE MACHAC",0708-2022 ANA-AAA.M,2022-08-12,Marañón,Huari,Intercuenca Alto Marañón V,Huari,Chavin De Huantar
42350,JUNTA ADMINISTRADORA DE SERVICIOS JASS DEL CENTRO POBLADO DE HUISHIN,Licencia,Poblacional,Manantial HUIZUSH / Manantial AMLLUYACU,JUNTA ADMINISTRADORA DE SERVICIOS JASS DEL CENTRO POBLADO DE HUISHIN,1939-2024 ANA-AAA.M,2024-12-12,Marañón,Huari,Intercuenca Alto Marañón V,Huari,Chavin De Huantar
42351,JUNTA ADMINISTRADORA DE SERVICIOS DE SANEAMIENTO (JASS) DEL CENTRO POBLADO QUINHUARAGRA,Licencia,Poblacional,Manantial PEANA CUTA / Manantial ISCUMACHE / Manantial HUAGURO,JUNTA ADMINISTRADORA DE SERVICIOS DE SANEAMIENTO (JASS) DEL CENTRO POBLADO QUINHUARAGRA,1127-2019 ANA-AAA.M,2019-09-24,Marañón,Huari,Intercuenca Alto Marañón V,Huari,San Marcos
42352,Junta Administradora de Servicios (JASS) del Centro Poblado Quercos,Licencia,Poblacional,Manantial SEGIS,Junta Administradora de Servicios (JASS) del Centro Poblado Quercos,729-2019 ANA-AAA.M,2019-08-12,Marañón,Huari,Intercuenca Alto Marañón V,Huari,Chavin De Huantar
42353,"JUNTA ADMINISTRADORA DE SERVICIOS DE SANEAMIENTO (JASS), DE LA LOCALIDAD DE SAN CRISTOBAL DE TAMBO",Licencia,Poblacional,Riachuelo ISHANCA / Manantial ISHANCA / Manantial TAMBO ALTO / Manantial PUKA YACU / Manantial CAJON PUQUIO / Manantial MONTI PUQUIO / Manantial MARCO PUQUIO 01 / Manantial MARCO PUQUIO 02 / Manantia,"JUNTA ADMINISTRADORA DE SERVICIOS DE SANEAMIENTO (JASS), DE LA LOCALIDAD DE SAN CRISTOBAL DE TAMBO",0624-2022 ANA-AAA.M,2022-07-19,Marañón,Huari,Intercuenca Alto Marañón V,Huari,Huachis
42354,COMITE DE REGANTES CANAL FLOR DE PRIMAVERA,Licencia,Agrícola,Quebrada paucar cahy,COMITE DE REGANTES CANAL FLOR DE PRIMAVERA,1771-2018 ANA-AAA.M,2018-11-20,Marañón,Alto Marañon,Intercuenca Alto Marañón V,Declarada: Huamalies,Declarado: Singa
42355,COMITE DE USUARIOS QUENUACOCHA CHILCAPUQUIO HIJIN - RAPAYAN,Licencia,Agrícola,Quebrada QUENUACOCHA CHILCAPUQUIO,COMITE DE USUARIOS QUENUACOCHA CHILCAPUQUIO HIJIN - RAPAYAN,1715-2018 ANA-AAA.M,2018-11-13,Marañón,Alto Marañon,Intercuenca Alto Marañón V,Huari,Rapayan
42356,COMITE DE USUARIOS QUELLECOCHA YAGAWILLCA HIJIN - RAPAYAN,Licencia,Agrícola,Quebrada QUELLECOCHA YAGAWILLCA,COMITE DE USUARIOS QUELLECOCHA YAGAWILLCA HIJIN - RAPAYAN,1714-2018 ANA-AAA.M,2018-11-13,Marañón,Alto Marañon,Intercuenca Alto Marañón V,Huari,Rapayan
42357,COMITE DE USUARIOS PIRUSHTU PORVENIR - RAPAYAN,Licencia,Agrícola,Quebrada PIRUSHTU,COMITE DE USUARIOS PIRUSHTU PORVENIR - RAPAYAN,1726-2018 ANA-AAA.M,2018-11-13,Marañón,Alto Marañon,Intercuenca Alto Marañón V,Huari,Rapayan
42358,COMITE DE USUARIOS MONTECANCHA PORVENIR - RAPAYAN,Licencia,Agrícola,Quebrada MONTECANCHA PORVENIR,COMITE DE USUARIOS MONTECANCHA PORVENIR - RAPAYAN,1725-2018 ANA-AAA.M,2018-11-13,Marañón,Alto Marañon,Intercuenca Alto Marañón V,Huari,Rapayan
42359,COMITE DE USUARIOS MOLLOGUIN BAJO ALLGURAGRA - RAPAYAN,Licencia,Agrícola,Quebrada MOLLOGUIN,COMITE DE USUARIOS MOLLOGUIN BAJO ALLGURAGRA - RAPAYAN,1707-2018 ANA-AAA.M,2018-11-13,Marañón,Alto Marañon,Intercuenca Alto Marañón V,Huari,Rapayan
42360,COMITÉ DE USUARIOS YUNTUC SHIRACA - HUACCHIS,Licencia,Agrícola,Quebrada RAGRAG,COMITÉ DE USUARIOS YUNTUC SHIRACA - HUACCHIS,1535-2018 ANA-AAA.M,2018-10-31,Marañón,Alto Marañon,Intercuenca Alto Marañón V,Huari,Huacchis
42361,JASS DEL CASERIO DE TACTABAMBA,Licencia,Poblacional,Manantial Cashacancha / Manantial Putagamunte / Manantial Churanán,JASS DEL CASERIO DE TACTABAMBA,0459-2020 ANA-AAA.M,2020-08-12,Marañón,Alto Marañon,Intercuenca Alto Marañón V,Huari,Rapayan
42362,JASS DEL DISTRITO DE RAYAPAN,Licencia,Poblacional,Manantial Pilanco de Santag / Manantial Rayapampa / Manantial Cunturin Bajo / Manantial Wegna (Llauchijirca) / Manantial Cunturin / Manantial Llullayacu / Manantial ShuntuUcru,JASS DEL DISTRITO DE RAYAPAN,0458-2020 ANA-AAA.M,2020-08-12,Marañón,Alto Marañon,Intercuenca Alto Marañón V,Huari,Rapayan
42363,COMITE DE USUARIOS TECSHGU HUACCHIQUECHUA - HUACCHIS,Licencia,Agrícola,Quebrada CHILLIA,COMITE DE USUARIOS TECSHGU HUACCHIQUECHUA - HUACCHIS,1515-2018 ANA-AAA.M,2018-10-29,Marañón,Alto Marañon,Intercuenca Alto Marañón V,Huari,Huacchis
42364,COMITE DE USUARIOS CHAMPARA CHUCMAN MANGUR - HUACCHIS,Licencia,Agrícola,Quebrada CHAMPANARIO (Champara),COMITE DE USUARIOS CHAMPARA CHUCMAN MANGUR - HUACCHIS,1784-2018 ANA-AAA.M,2018-11-20,Marañón,Alto Marañon,Intercuenca Alto Marañón V,Huari,Huacchis
42365,COMITE DE USUARIOS CHAMPARA MANCHURIA - HUACCHIS,Licencia,Agrícola,Quebrada CHAMPANARIO (CHAMPARA),COMITE DE USUARIOS CHAMPARA MANCHURIA - HUACCHIS,1821-2018 ANA-AAA.M,2018-11-21,Marañón,Alto Marañon,Intercuenca Alto Marañón V,Huari,Huacchis
42366,COMITÉ DE USUARIOS CAURISH MARCASH - HUACCHIS,Licencia,Agrícola,Quebrada CAURISH,COMITÉ DE USUARIOS CAURISH MARCASH - HUACCHIS,1509-2018 ANA-AAA.M,2018-10-29,Marañón,Alto Marañon,Intercuenca Alto Marañón V,Huari,Huacchis
42367,COMITÉ DE USUARIOS CHILLIA HUAYO LEMACUCHO - HUACCHIS,Licencia,Agrícola,Quebrada AYAC (PAUCARPATA),COMITÉ DE USUARIOS CHILLIA HUAYO LEMACUCHO - HUACCHIS,1703-2018 ANA-AAA.M,2018-11-13,Marañón,Alto Marañon,Intercuenca Alto Marañón V,Huari,Huacchis
42368,COMITÉ DE USUARIOS CHAMPARA HUACA YURAGMARAY - HUACCHIS,Licencia,Agrícola,Quebrada CHAMPANARIO,COMITÉ DE USUARIOS CHAMPARA HUACA YURAGMARAY - HUACCHIS,1702-2018 ANA-AAA.M,2018-11-13,Marañón,Alto Marañon,Intercuenca Alto Marañón V,Huari,Huacchis
42369,COMITE DE USUARIOS CHAMPARA JAHUAN - HUACCHIS,Licencia,Agrícola,Quebrada CHAMPANARIO (CHAMPARA),COMITE DE USUARIOS CHAMPARA JAHUAN - HUACCHIS,1518-2018 ANA-AAA.M,2018-10-29,Marañón,Alto Marañon,Intercuenca Alto Marañón V,Huari,Huacchis
42370,COMITE DE USUARIOS ROSA PITZGANA ALTO PERU - HUACCHIS,Licencia,Agrícola,Quebrada CHAMPANARIO (GARUASH BADO),COMITE DE USUARIOS ROSA PITZGANA ALTO PERU - HUACCHIS,1828-2018 ANA-AAA.M,2018-11-21,Marañón,Alto Marañon,Intercuenca Alto Marañón V,Huari,Huari
42371,COMITE DE USUARIOS TRANCARAGRA COCHAPAMPA - HUACCHIS,Licencia,Agrícola,Quebrada CAURISH,COMITE DE USUARIOS TRANCARAGRA COCHAPAMPA - HUACCHIS,1705-2018 ANA-AAA.M,2018-11-13,Marañón,Alto Marañon,Intercuenca Alto Marañón V,Huari,Huacchis
42372,COMITE DE USUARIOS CAURISH PUNRUNYA - HUACCHIS,Licencia,Agrícola,Quebrada CAURISH,COMITE DE USUARIOS CAURISH PUNRUNYA - HUACCHIS,1704-2018 ANA-AAA.M,2018-11-13,Marañón,Alto Marañon,Intercuenca Alto Marañón V,Huari,Huacchis
42373,COMITE DE REGANTES AUQUIRAGRA ANTILPAMPA,Licencia,Agrícola,Quebrada AUQUIRRAGRA / Riachuelo COCHATAGA,COMITE DE REGANTES AUQUIRAGRA ANTILPAMPA,2023-2018 ANA-AAA.M,2018-12-06,Marañón,Alto Marañon,Intercuenca Alto Marañón V,Huari,Huacchis
42374,COMITE DE USUARIOS PACHAS ICHON - HUACCHIS,Licencia,Agrícola,Quebrada CHAMPANARIO (GARUSH BADO),COMITE DE USUARIOS PACHAS ICHON - HUACCHIS,1785-2018 ANA-AAA.M,2018-11-20,Marañón,Alto Marañon,Intercuenca Alto Marañón V,Huari,Huacchis
42375,COMITE DE USUARIOS MOLLOGUIN ALTO MELODIA - RAPAYAN,Licencia,Agrícola,Quebrada MOLLOGUIN,COMITE DE USUARIOS MOLLOGUIN ALTO MELODIA - RAPAYAN,1804-2018 ANA-AAA.M,2018-11-20,Marañón,Alto Marañon,Intercuenca Alto Marañón V,Huari,Rapayan
42376,COMITE DE USUARIOS HUANCATO SAN ROQUE DE CHUNAS - RAPAYAN,Licencia,Agrícola,Quebrada SAN ROQUE DE CHUNAS,COMITE DE USUARIOS HUANCATO SAN ROQUE DE CHUNAS - RAPAYAN,1668-2018 ANA-AAA.M,2018-11-12,Marañón,Alto Marañon,Intercuenca Alto Marañón V,Huari,Rapayan
42377,COMITE DE USUARIOS SILLARUMI ALLGURAGRA PROGRESO -  RAPAYAN,Licencia,Agrícola,Quebrada SILLARUMI,COMITE DE USUARIOS SILLARUMI ALLGURAGRA PROGRESO -  RAPAYAN,1777-2018 ANA-AAA.M,2018-11-20,Marañón,Alto Marañon,Intercuenca Alto Marañón V,Huari,Rapayan
42378,COMITE DE USUARIOS CACHINA GORIYOC - RAPAYAN,Licencia,Agrícola,Quebrada CACHINA GORIYOC,COMITE DE USUARIOS CACHINA GORIYOC - RAPAYAN,1831-2018 ANA-AAA.M,2018-11-21,Marañón,Alto Marañon,Intercuenca Alto Marañón V,Huari,Rapayan
42379,COMITE DE USUARIOS TZOGUPATAC VIRO - RAPAYAN,Licencia,Agrícola,Quebrada TZOGUPATAC,COMITE DE USUARIOS TZOGUPATAC VIRO - RAPAYAN,1818-2018 ANA-AAA.M,2018-11-21,Marañón,Alto Marañon,Intercuenca Alto Marañón V,Huari,Rapayan
42380,COMITE DE USUARIOS YUCYUCOHA GANTUJIRCA TACTABAMBA - RAPAYAN,Licencia,Agrícola,Quebrada YUCYUCOHA GANTUJIRCA,COMITE DE USUARIOS YUCYUCOHA GANTUJIRCA TACTABAMBA - RAPAYAN,1659-2018 ANA-AAA.M,2018-11-12,Marañón,Alto Marañon,Intercuenca Alto Marañón V,Huari,Rapayan
42381,JUNTA ADMINISTRADORA DE SERVICIOS DE SANEAMIENTO VIRGEN DEL CARMEN DEL CENTRO POBLADO RURAL DE  HUACLLAN,Licencia,Poblacional,Manantial SHACAN,JUNTA ADMINISTRADORA DE SERVICIOS DE SANEAMIENTO VIRGEN DEL CARMEN DEL CENTRO POBLADO RURAL DE  HUACLLAN,0087-2026 ANA.AAA.HCH,2026-01-27,Huarmey Chicama,Casma Huarmey,Cuenca Huarmey,Aija,Huacllan
42382,Junta Administradora de Servicios de Saneamiento (JASS) del Centro Poblado de San Damián,Licencia,Poblacional,Manantial Irman,Junta Administradora de Servicios de Saneamiento (JASS) del Centro Poblado de San Damián,,,Huarmey Chicama,Casma Huarmey,Cuenca Huarmey,Aija,Coris
42383,COMUNIDAD CAMPESINA SANTA ANA DE SUCCHA,Licencia,Agrícola,Quebrada LLANCA,COMUNIDAD CAMPESINA SANTA ANA DE SUCCHA,079-2026 ANA.AAA.HCH,2026-08-13,Huarmey Chicama,Casma Huarmey,Cuenca Huarmey,Aija,Succha
42384,Comité de Usuarios de Agua de Riego de la Comunidad Campesina San Agustin de Almizcle,Licencia,Agrícola,Quebrada CONDORCOCHA,Comité de Usuarios de Agua de Riego de la Comunidad Campesina San Agustin de Almizcle,1119-2025 ANA-AAA.HCH,2025-12-14,Huarmey Chicama,Casma Huarmey,Cuenca Huarmey,Aija,Coris
42385,Comité de Usuarios de Agua de Riego de la Comunidad Campesina San Agustín de Almizcle,Licencia,Agrícola,Quebrada Huanquinoq / Manantial Jatun Oqu,Comité de Usuarios de Agua de Riego de la Comunidad Campesina San Agustín de Almizcle,0952-2025 ANA-AAA.HCH,2025-11-13,Huarmey Chicama,Casma Huarmey,Cuenca Huarmey,Aija,Coris
42386,Junta Administradora de Servicios de Saneamiento (JASS) del Centro Poblado de Almizcle,Licencia,Poblacional,Manantial Escorzonera / Manantial Chancay Oqu,Junta Administradora de Servicios de Saneamiento (JASS) del Centro Poblado de Almizcle,1018-2025 ANA-AAA.HCH,2025-11-24,Huarmey Chicama,Casma Huarmey,Cuenca Huarmey,Aija,Coris
42387,Junta Administradora de los Servicios de Saneamiento (JASS) del Centro Poblado de Huachon,Licencia,Poblacional,Manantial Raju Puquio,Junta Administradora de los Servicios de Saneamiento (JASS) del Centro Poblado de Huachon,0301-2026 ANA-AAA.HCH,2026-04-09,Huarmey Chicama,Casma Huarmey,Cuenca Huarmey,Aija,La Merced
42388,Junta Administradora de Servicios de Saneamiento (JASS) del Centro Poblado de San Ildefonso,Licencia,Poblacional,Manantial Ocshapampa / Manantial Pashtac Puquio I / Manantial Auquis Pactza / Manantial Triangulo,Junta Administradora de Servicios de Saneamiento (JASS) del Centro Poblado de San Ildefonso,0300-2026 ANA-AAA.HCH,2026-04-09,Huarmey Chicama,Casma Huarmey,Cuenca Huarmey,Aija,La Merced
42389,Junta Administradora de Servicios de Saneamiento (JASS) del Centro Poblado de Dos de Mayo,Licencia,Poblacional,Quebrada HUACOTO,Junta Administradora de Servicios de Saneamiento (JASS) del Centro Poblado de Dos de Mayo,0299-2026 ANA-AAA.HCH,2026-04-09,Huarmey Chicama,Casma Huarmey,Cuenca Huarmey,Aija,La Merced
42390,Comite de Usuarios de Agua Superficial Toma de Huishllac,Licencia,Agrícola,Quebrada Huishllac,Comite de Usuarios de Agua Superficial Toma de Huishllac,0167-2026 ANA-AAA.HCH,2026-02-24,Huarmey Chicama,Casma Huarmey,Cuenca Huarmey,Aija,Aija
42391,Comité de Usuarios de Agua Superficial Toma de Huishllac,Licencia,Agrícola,Quebrada Huishllac,Comité de Usuarios de Agua Superficial Toma de Huishllac,0168-2026 ANA.AAA.HCH,2026-02-24,Huarmey Chicama,Casma Huarmey,Cuenca Huarmey,Aija,Aija
42392,Comité de Usuarios de Agua Superficial Toma de Huishllac,Licencia,Agrícola,Quebrada Huishllac,Comité de Usuarios de Agua Superficial Toma de Huishllac,0169-2026 ANA.AAA.HCH,2026-02-24,Huarmey Chicama,Casma Huarmey,Cuenca Huarmey,Aija,Aija
42393,Comité de Usuarios de Agua Superficial Toma de Huishllac,Licencia,Agrícola,Quebrada Huishllac,Comité de Usuarios de Agua Superficial Toma de Huishllac,0172-2026 ANA.AAA.HCH,2026-02-24,Huarmey Chicama,Casma Huarmey,Cuenca Huarmey,Aija,Aija
42394,Comité de Usuarios de Agua Superficial Jircacancha,Licencia,Agrícola,Manantial Huanukuyoq / Manantial Raqui / Manantial Shama / Manantial Oscu / Manantial Chopi Cocha 1 / Manantial Chopi Cocha 2,Comité de Usuarios de Agua Superficial Jircacancha,0157-2026 ANA.AAA.HCH,2026-02-20,Huarmey Chicama,Casma Huarmey,Cuenca Huarmey,Aija,Aija
42395,Junta Administradora de Servicios de Saneamiento (JASS) del Caserío del Carmen,Licencia,Poblacional,Manantial Cushuro Pachan,Junta Administradora de Servicios de Saneamiento (JASS) del Caserío del Carmen,0783-2025 ANA-AAA.HCH,2025-09-25,Huarmey Chicama,Casma Huarmey,Cuenca Huarmey,Aija,La Merced
42396,Junta Administradora de Servicios de Saneamiento (JASS) del Centro Poblado Rural de San Francisco de Rurimarac,Licencia,Poblacional,Manantial Kara Cancha 2 / Manantial Kara Cancha 1 / Manantial PUTACA,Junta Administradora de Servicios de Saneamiento (JASS) del Centro Poblado Rural de San Francisco de Rurimarac,0782-2025 ANA-AAA.HCH,2025-09-25,Huarmey Chicama,Casma Huarmey,Cuenca Huarmey,Aija,Aija
42397,Comité de Usuarios de Agua Subterranea del Pozo el Español,Licencia,Agrícola,Acuífero CULEBRAS,Comité de Usuarios de Agua Subterranea del Pozo el Español,0150-2026 ANA.AAA.HCH,2026-02-17,Huarmey Chicama,Casma Huarmey,Cuenca Culebras,Huarmey,Culebras
42398,Comité de Usuarios de Agua Superficial Puquio Español,Licencia,Agrícola,Manantial Español,Comité de Usuarios de Agua Superficial Puquio Español,0165-2026 ANA.AAA.HCH,2026-02-24,Huarmey Chicama,Casma Huarmey,Cuenca Culebras,Huarmey,Culebras
42399,JUNTA ADMINISTRADORA DE SERVICIOS DE AGUA Y SANEAMIENTO (JASS) DE QUILLAPAMPA,Licencia,Poblacional,Acuífero CULEBRAS,JUNTA ADMINISTRADORA DE SERVICIOS DE AGUA Y SANEAMIENTO (JASS) DE QUILLAPAMPA,0238-2026 ANA-AAA.HCH,2026-03-11,Huarmey Chicama,Casma Huarmey,Cuenca Culebras,Huarmey,Culebras
42400,JUNTA ADMINISTRADORA DE SERVICIOS DE SANEAMIENTOS DEL CENTRO POBLADO JANCA,Licencia,Poblacional,Manantial BOTIJA,JUNTA ADMINISTRADORA DE SERVICIOS DE SANEAMIENTOS DEL CENTRO POBLADO JANCA,1118-2025 ANA-AAA.HCH,2025-12-14,Huarmey Chicama,Casma Huarmey,Cuenca Culebras,Huaraz,Huanchay
42401,JUNTA ADMINISTRADORA DE SERVICIOS DE SANEAMIENTOS DEL ANEXO CARHUA,Licencia,Poblacional,Manantial QUILQUI 1 / Manantial QUILQUI 2,JUNTA ADMINISTRADORA DE SERVICIOS DE SANEAMIENTOS DEL ANEXO CARHUA,1101-2025 ANA-AAA.HCH,2025-12-12,Huarmey Chicama,Casma Huarmey,Cuenca Culebras,Huaraz,Huanchay
42402,JUNTA ADMINISTRADORA DE SERVICIOS DE SANEAMIENTO DEL CENTRO POBLADO DE RAYPA,Licencia,Poblacional,Manantial RAYPA,JUNTA ADMINISTRADORA DE SERVICIOS DE SANEAMIENTO DEL CENTRO POBLADO DE RAYPA,0934-2025 ANA-AAA.HCH,2025-11-09,Huarmey Chicama,Casma Huarmey,Cuenca Culebras,Huaraz,Huanchay
42403,JUNTA ADMINISTRADORA DE SERVICIOS DE SANEAMIENTOS DEL CASERÍO CUMBREC,Licencia,Poblacional,Manantial PIKUP / Quebrada AGUA SALADA,JUNTA ADMINISTRADORA DE SERVICIOS DE SANEAMIENTOS DEL CASERÍO CUMBREC,1103-2025 ANA-AAA.HCH,2025-12-12,Huarmey Chicama,Casma Huarmey,Cuenca Culebras,Huaraz,Huanchay
42404,JUNTA ADMINISTRADORA DE SERVICIOS DE SANEAMIENTOS  (JASS) DEL CASERIO DE  HUARIP DEL DISTRITO DE HUANCHAY,Licencia,Poblacional,Manantial HUARIP,JUNTA ADMINISTRADORA DE SERVICIOS DE SANEAMIENTOS  (JASS) DEL CASERIO DE  HUARIP DEL DISTRITO DE HUANCHAY,0166-2026 ANA.AAA.HCH,2026-02-24,Huarmey Chicama,Casma Huarmey,Cuenca Culebras,Huaraz,Huanchay
