ID_registro;N;UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;RUC;MUNI_ADMINISTRA;COD_UF;DENOMINACIÓN;ZONA;ESTE;NORTE;PERIMETRO;ÁREA_M2;ÁREA_HA;MUNI_DISPONEN;CANT_DISP;SEGREGA;CRIANZA_ANIM;QUEMA_RRSS;RRSS_SALUD;RRSS_INDU;AGUAJAL;BOFEDAL;PANTANO;AMORTIGUAMIENTO_ANP;ANP;CATEGORIA;AÑO_INCORPORACION;DOCUMENTO_INCORPORACION;DOCUMENTO_ACTUALIZACION;PLAN_RECUPERACION_RECONVERSION
36695;326;30607;Apurímac;Chincheros;Uranmarca;20164792685;MUNICIPALIDAD DISTRITAL DE SANTA MARIA DE CHICMO;UF0012765;Botadero Tuminhuaycco y Manchana;18;649852.0;8495032.0;394.990735;16331;1.6331;Municipalidad distrital de Santa Maria de Chicmo;No Precisa;No;No;No;No;No;No;No;No;No;No;Recuperación;2021;RESOLUCION N° 00003-2021-OEFA/DSIS;;
36696;327;30506;Apurímac;Cotabambas;Challhuahuacho;20288774553;MUNICIPALIDAD DIST.DE CHALLHUAHUACHO;UF0010434;Botadero Saccsahuillca;18;800883.0;8440665.0;654;18400;1.84;Municipalidad distrital de Chalhuahuacho;3.29;Si;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36697;328;30506;Apurímac;Cotabambas;Challhuahuacho;20288774553;MUNICIPALIDAD DIST.DE CHALLHUAHUACHO;UF0036251;Botadero Ccarayhuacho;18;785872.0;8434019.0;123;729;0.1;Municipalidad distrital de Challhuahuacho;7;Si;No;No;No;No;No;No;No;No;No;Recuperación;2023;Resolución N.° 00031-2023-OEFA/DSIS;;
36698;329;30502;Apurímac;Cotabambas;Cotabambas;20177427285;MUNICIPALIDAD DISTRITAL DE COTABAMBAS;UF0010153;Botadero Pucapuca;18;787445.0;8481074.0;210.600757;1454.559936;0.145456;Municipalidad distrital de Cotabambas;0.5;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36699;330;30502;Apurímac;Cotabambas;Cotabambas;20177427285;MUNICIPALIDAD DISTRITAL DE COTABAMBAS;UF0018170;Botadero Sector de Cconchapallana;18;783785.0;8478359.0;246;2900;0.29;Municipalidad distrital de Cotabambas;0.57;No;No;No;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS;;
36700;331;30503;Apurímac;Cotabambas;Coyllurqui;20205028600;MUNICIPALIDAD DISTRITAL COYLLURQUI;UF0010158;Botadero Puccarumy;18;776255.0;8469523.0;716;12143;1.214;Municipalidad distrital de Coyllurqui;0.5;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;Resolución N.° 00103-2024-OEFA/DSIS;
36701;332;30504;Apurímac;Cotabambas;Haquira;20189921595;MUNICIPALIDAD DISTRITAL DE HAQUIRA;UF0010133;Botadero Piancalla;18;801211.0;8424746.0;721.92;26000;2.6;Municipalidad distrital de Haquira;9.62;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;Resolución N.° 00016-2025-OEFA/DSIS;
36702;333;30505;Apurímac;Cotabambas;Mara;20201520364;MUNICIPALIDAD DISTRITAL DE MARA;UF0010053;Botadero Ñanñaypata;18;814206.0;8440254.0;175.17913;1683.725824;0.168373;Municipalidad distrital de Mara;1.41;Si;No;Si;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36703;334;30501;Apurímac;Cotabambas;Tambobamba;20161096068;MUNICIPALIDAD PROVINCIAL COTABAMBAS - APURIMAC;UF0010228;Botadero Racaypata;18;809185.0;8459607.0;717;19800;1.98;Municipalidad provincial de Cotabambas;3.87;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;Resolución N.° 00028-2025-OEFA/DSIS, Resolución N.° 00024-2025-OEFA/DSIS;
36704;335;30714;Apurímac;Grau;Curasco;20222376590;MUNICIPALIDAD DISTRITAL DE CURASCO;UF0010786;Botadero Tumacunca;18;762106.0;8446751.0;187.539832;1109.137782;0.110914;Municipalidad distrital de Curasco;0.66;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36705;336;30714;Apurímac;Grau;Curasco;20222376590;MUNICIPALIDAD DISTRITAL DE CURASCO;UF0040599;Botadero Kanchakancha;18;762633.0;8446164.0;206;2800;0.28;Municipalidad distrital de Curasco;0.9;No;No;No;No;No;No;No;No;No;No;Recuperación;2025;Resolución N.° 0017-2025-OEFA/DSIS;;
36706;337;30702;Apurímac;Grau;Curpahuasi;20175826743;MUNICIPALIDAD DISTRITAL DE CURPAHUASI;UF0010234;Botadero Rayampata;18;751424.0;8443903.0;107.099708;640.38076;0.064038;Municipalidad distrital de Curpahuasi;1.05;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36707;338;30702;Apurímac;Grau;Curpahuasi;20175826743;MUNICIPALIDAD DISTRITAL DE CURPAHUASI;UF0035315;Botadero Uyrumpa;18;751726.0;8444849.0;301;3380;0.338;Municipalidad Distrital de Curpahuasi;0.08;No;No;No;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00067-2022-OEFA/DSIS;;
36708;339;30703;Apurímac;Grau;Gamarra;20148183164;MUNICIPALIDAD DISTRITAL DE MARISCAL GAMARRA;UF0009358;Botadero Atún Sanjamocco;18;769569.0;8465380.0;60.428854;231.175479;0.023118;Municipalidad distrital de Mariscal Gamarra;1.13;No;No;Si;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36709;340;30704;Apurímac;Grau;Huayllati;20175827634;MUNICIPALIDAD DISTRITAL DE HUAYLLATI;UF0009396;Botadero Callaccasa;18;772890.0;8458258.0;136.375199;1034.752445;0.103475;Municipalidad distrital de Huayllati;0.82;No;No;Si;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36710;341;30704;Apurímac;Grau;Huayllati;20175827634;MUNICIPALIDAD DISTRITAL DE HUAYLLATI;UF0037925;Botadero Ayatulluyoq;18;773615.0;8459194.0;38;178;0.0178;Municipalidad distrital de Hayllati;0.3;No;Si;No;No;No;No;No;No;No;No;Recuperación;2024;Resolución N° 00019-2024-OEFA/DSIS;;
36711;342;30705;Apurímac;Grau;Mamara;20201760080;MUNICIPALIDAD DISTRITAL DE MAMARA;UF0038598;Botadero Ccarapichipay;18;760485.82;8425102.1;72;348;0.0348;Municipalidad distrital de Mamara;0.021;No;No;No;No;No;No;No;No;No;No;Recuperación;2024;RESOLUCIÓN N° 00103-2024-OEFA/DSIS;;
36712;343;30705;Apurímac;Grau;Mamara;20201760080;MUNICIPALIDAD DISTRITAL DE MAMARA;UF0009409;Botadero Canterea;18;759902.0;8425400.0;75.56909;376.073477;0.037607;Municipalidad distrital de Mamara;0.42;No;No;Si;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36713;344;30706;Apurímac;Grau;Micaela Bastidas;20201967776;MUNICIPALIDAD DISTRITAL MICAELA BASTIDAS;UF0009743;Botadero Huanquil;18;757731.0;8439073.0;259.775681;2164.6;0.21;Municipalidad distrital de Micaela Bastidas;0.56;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;Resolución N.° 00140-2024-OEFA/DSIS;
36714;345;30707;Apurímac;Grau;Pataypampa;20148184136;MUNICIPALIDAD DISTRITAL DE PATAYPAMPA;UF0010859;Botadero Wiscachayoc;18;751011.0;8430869.0;60;268;0.02;Municipalidad distrital de Pataypampa;0.035;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;Resolución N.° 00019-2025-OEFA/DSIS;
36715;346;30708;Apurímac;Grau;Progreso;20219345004;MUNICIPALIDAD DISTRITAL DE PROGRESO;UF0009897;Botadero Mullahuacho;18;771571.0;8443999.0;174.95178;2188.936898;0.218894;Municipalidad distrital de Progreso;1.23;No;No;Si;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36716;347;30708;Apurímac;Grau;Progreso;20219345004;MUNICIPALIDAD DISTRITAL DE PROGRESO;UF0039075;Botadero Accoccasa 1;18;776129.77;8437599.24;790;37200;3.72;Municipalidad distrital de Progreso;1.3;No;No;No;No;No;No;No;No;No;No;Recuperación;2024;Resolución N.° 00140-2024-OEFA/DSIS;;
36717;348;30709;Apurímac;Grau;San Antonio;20203839848;MUNICIPALIDAD DISTRITAL DE SAN ANTONIO;UF0010748;Botadero Sullocminas;18;757027.0;8431410.0;160.91;779.11;0.07;Municipalidad distrital de San Antonio;0;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;Resolución N.° 0017-2025-OEFA/DSIS;
36718;349;30709;Apurímac;Grau;San Antonio;20203839848;MUNICIPALIDAD DISTRITAL DE SAN ANTONIO;UF0040600;Botadero Hallkimoqo;18;756015.0;8433949.0;42.5;42.5;0.004;Municipalidad distrital de San Antonio;0.01;No;No;No;No;No;No;No;No;No;No;Recuperación;2025;Resolución N.° 0017-2025-OEFA/DSIS;;
36719;350;30710;Apurímac;Grau;Santa Rosa;20199907451;MUNICIPALIDAD DISTRITAL DE SANTA ROSA;UF0009497;Botadero Chaupiurco;18;752929.0;8437349.0;509;15200;1.52;Municipalidad distrital de Santa Rosa;0.02;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;Resolución N.° 0017-2025-OEFA/DSIS;
36720;351;30711;Apurímac;Grau;Turpay;20214751730;CONCEJO DISTRITAL TURPAY;UF0010119;Botadero Parccaypata;18;754491.0;8428510.0;184.85;1300;0.13;Municipalidad distrital de Turpay;0.2;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;Resolución N.° 0017-2025-OEFA/DSIS;
36721;352;30712;Apurímac;Grau;Vilcabamba;20203838019;MUNICIPALIDAD DISTRITAL DE VILCABAMBA;UF0009452;Botadero Cconcorpata;18;755365.0;8442216.0;172.352841;1731.324341;0.173132;Municipalidad distrital de Vilcabamba;0.55;No;No;No;Si;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36722;353;30713;Apurímac;Grau;Virundo;20193220763;MUNICIPALIDAD DISTRITAL DE VIRUNDO;UF0009883;Botadero Minashuaycco;18;750613.0;8423816.0;111.735428;861.477536;0.086148;Municipalidad distrital de Virúndo;0.45;Si;No;Si;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36723;354;40102;Arequipa;Arequipa;Alto Selva Alegre;20311886879;MUNICIPALIDAD DISTRITAL DE ALTO SELVA AL EGRE;UF0010250;Botadero Huatanay;19;233646.0;8190563.0;649.444997;11457.460727;1.145746;Municipalidad distrital de Alto Selva Alegre;0;No;No;Si;No;No;No;No;No;Si;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36724;355;40102;Arequipa;Arequipa;Alto Selva Alegre;20311886879;MUNICIPALIDAD DISTRITAL DE ALTO SELVA AL EGRE;UF0017071;Botadero Ameasa Los Ángeles;19;233248.0;8189663.0;420.103606;7655.379051;0.765538;No precisa;0;No;No;No;No;No;No;No;No;No;No;Recuperación;2021;RESOLUCION N° 00005-2021-OEFA;;
36725;356;40103;Arequipa;Arequipa;Cayma;20121103754;MUNICIPALIDAD DISTRITAL DE CAYMA;UF0013886;Botadero Pampa de Condormico;19;230429.0;8197236.0;188.55976;1682.268697;0.168227;Municipalidad distrital de Cayma;0;No;No;Si;No;No;No;No;No;Si;No;Recuperación;2021;RESOLUCION N° 00003-2021-OEFA/DSIS;;
36726;357;40104;Arequipa;Arequipa;Cerro Colorado;20159515240;MUNICIPALIDAD DISTRITAL DE CERRO COLORADO;UF0010089;Botadero Pampa la Estrella y El Hueco;19;222812.0;8190402.0;500.333507;15582.238003;1.558224;Municipalidad distrital de Cerro Colorado;0;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36727;358;40108;Arequipa;Arequipa;La Joya;20167246029;MUNICIPALIDAD DISTRITAL LA JOYA;UF0010319;Botadero S/N (Zona Palca);19;199263.0;8184169.0;160.73523;1336.684103;0.133668;Municipalidad distrital de La Joya;0.9;No;No;Si;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36728;359;40108;Arequipa;Arequipa;La Joya;20167246029;MUNICIPALIDAD DISTRITAL LA JOYA;UF0017408;Botadero S/N;19;192654.0;8170656.0;951;43200;4.32;No precisa;No precisa;Si;Si;Si;No;No;No;No;No;No;No;Recuperación;2021;RESOLUCION N° 00005-2021-OEFA;Resolución N.° 00136-2024-OEFA/DSIS;
36729;360;40109;Arequipa;Arequipa;Mariano Melgar;20204266086;MUNICIPALIDAD DISTRITAL DE CHIGUATA;UF0010879;Botadero Zorro Negro;19;237281.0;8186236.0;514;11400;1.14;Municipalidad distrital de Chiguata;0;No;No;Si;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;Resolución N.° 00140-2024-OEFA/DSIS;
36730;361;40109;Arequipa;Arequipa;Mariano Melgar;20170422971;MUNICIPALIDAD DISTRITAL DE MARIANO MELGAR;UF0010334;Botadero S/N;19;234808.0;8186867.0;360.06397;8781.583283;0.878158;Municipalidad distrital de Mariano Melgar;0;No;No;Si;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36731;362;40110;Arequipa;Arequipa;Miraflores;20163611512;MUNICIPALIDAD DISTRITAL DE MIRAFLORES;UF0010340;Botadero S/N;19;235059.0;8189590.0;293.534786;2822.410955;0.282241;Municipalidad distrital de Miraflores;0;No;No;Si;No;No;No;No;No;Si;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36732;363;40112;Arequipa;Arequipa;Paucarpata;20167264868;MUNICIPALIDAD DISTRITAL DE PAUCARPATA;UF0009675;Botadero El Cebollar;19;236441.0;8181866.0;1390.257603;60548.183769;6.054818;Municipalidad distrital de Paucarpata;47;Si;No;Si;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36733;364;40113;Arequipa;Arequipa;Pocsi;20207852849;MUNICIPALIDAD DISTRITAL DE POCSI;UF0010354;Botadero S/N;19;244938.0;8172208.0;41.369788;100.964426;0.010096;Municipalidad distrital de Pocsi;0.2;No;No;Si;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36734;365;40114;Arequipa;Arequipa;Polobaya;20205316907;MUNICIPALIDAD DISTRITAL DE POLOBAYA;UF0010355;Botadero S/N;19;250144.0;8165263.0;124.074761;1024.855726;0.102486;Municipalidad distrital de Polobaya;0.2;No;No;Si;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36735;366;40114;Arequipa;Arequipa;Polobaya;20205316907;MUNICIPALIDAD DISTRITAL DE POLOBAYA;UF0040012;Botadero S/N (Sector siete vueltas);19;247669.0;8159965.0;170;1691;0.1691;Municipalidad distrital de Polobaya;6;Si;No;Si;No;No;No;No;No;No;No;Recuperación;2025;RESOLUCIÓN N° 00013-2025-OEFA/DSIS;;
36736;367;40115;Arequipa;Arequipa;Quequeña;20175695380;MUNICIPALIDAD DISTRITAL DE QUEQUEÑA;UF0010359;Botadero S/N;19;239049.0;8168578.0;181;1334;0.13;Municipalidad distrital de Quequeña;0.2;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;Resolución N.° 00013-2025-OEFA/DSIS;
36737;368;40119;Arequipa;Arequipa;San Juan de Tarucani;20206428741;MUNICIPALIDAD DISTRITAL SAN JUAN DE TARUCANI;UF0010376;Botadero S/N;19;280509.0;8209574.0;298.603993;4869.638651;0.486964;Municipalidad distrital de San Juan de Tarucani;0.2;No;No;No;No;No;No;No;No;No;Si;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36738;369;40120;Arequipa;Arequipa;Santa Isabel de Siguas;20272140023;MUNICIPALIDAD DISTRITAL DE SANTA ISABEL DE SIGUAS;UF0010387;Botadero S/N;18;812903.0;8198786.0;146.352082;1382.139762;0.138214;Municipalidad distrital de Santa Isabel de Siguas;0.2;No;No;Si;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36739;370;40120;Arequipa;Arequipa;Santa Isabel de Siguas;20206804824;CONCEJO DISTRITAL SAN JUAN DE SIGUAS;UF0010375;Botadero S/N;18;805823.0;8191008.0;180.98203;1648.93963;0.164894;Municipalidad distrital de San Juan de Siguas;0.3;No;No;Si;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36740;371;40121;Arequipa;Arequipa;Santa Rita de Siguas;20162338545;MUNICIPALIDAD DISTRITAL SANTA RITA DE SIGUAS;UF0010389;Botadero S/N;18;813594.0;8173260.0;737.411512;19388.947571;1.938895;Municipalidad distrital de Santa Rita de Siguas;0.4;Si;No;Si;No;Si;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36741;372;40125;Arequipa;Arequipa;Vitor;20220889042;MUNICIPALIDAD DISTRITAL DE VITOR;UF0010416;Botadero S/N;19;184107.0;8176069.0;373.010839;4768.089416;0.476809;Municipalidad distrital de Vitor;0.2;Si;No;Si;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36742;373;40125;Arequipa;Arequipa;Vitor;20220889042;MUNICIPALIDAD DISTRITAL DE VITOR;UF0037594;Botadero S/N (Vitor);19;184262.0;8177052.0;284;4900;0.49;Municipalidad distrital de Vitor;No precisa;No;No;Si;No;No;No;No;No;No;No;Recuperación;2023;Resolución N.° 00112-2023-OEFA/DSIS;;
36743;374;40128;Arequipa;Arequipa;Yura;20154489895;MUNICIPALIDAD PROVINCIAL DE AREQUIPA;UF0010196;Botadero Pampa Ispampa;19;217068.0;8199073.0;1113.408711;85162.048537;8.516205;Municipalidad provincial de Arequipa, Municipalidad distrital de Alto Selva Alegre, Municipalidad distrital de Cayma, Municipalidad distrital de Cerro Colorado, Municipalidad distrital de Characato, Municipalidad distrital de Chuiguata, Municipalidad distrital de Jacobo Hunter, Municipalidad distrital de La Joya, Municipalidad distrital de Mariano Melgar, Municipalidad distrital de Miraflores, Municipalidad distrital de Mollebaya, Municipalidad distrital de Paucarpata, Municipalidad distrital de Pocsi, Municipalidad distrital de Sabandia, Municipalidad distrital de Sachaca, Municipalidad distrital de Socabaya, Municipalidad distrital de Tiabaya, Municipalidad distrital de Uchumayo, Municipalidad distrital de Yanahuara, Municipalidad distrital de Yarabamba, Municipalidad distrital de Yura, Municipalidad distrital de José Luis Bustamante y Rivero;761;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36744;375;40128;Arequipa;Arequipa;Yura;20154489895;MUNICIPALIDAD PROVINCIAL DE AREQUIPA;UF0010197;Botadero Quebrada Honda;19;216823.0;8198640.0;1684.522914;161026.763825;16.102676;Municipalidad provincial de Arequipa, Municipalidad distrital de Alto Selva Alegre, Municipalidad distrital de Cayma, Municipalidad distrital de Cerro Colorado, Municipalidad distrital de Characato, Municipalidad distrital de Chuiguata, Municipalidad distrital de Jacobo Hunter, Municipalidad distrital de La Joya, Municipalidad distrital de Mariano Melgar, Municipalidad distrital de Miraflores, Municipalidad distrital de Mollebaya, Municipalidad distrital de Paucarpata, Municipalidad distrital de Pocsi, Municipalidad distrital de Sabandia, Municipalidad distrital de Sachaca, Municipalidad distrital de Socabaya, Municipalidad distrital de Tiabaya, Municipalidad distrital de Uchumayo, Municipalidad distrital de Yanahuara, Municipalidad distrital de Yarabamba, Municipalidad distrital de Yura, Municipalidad distrital de José Luis Bustamante y Rivero;450;No;No;No;Si;Si;No;No;No;No;No;Reconversión;2018;RCD N°026 -2018-OEFA/CD;;R.G. N° 776-2021-MPA/GSC
36745;376;40128;Arequipa;Arequipa;Yura;20173809663;MUNICIPALIDAD DISTRITAL DE YURA;UF0017072;Botadero sector Real Progreso y Pascana;19;216799.0;8197549.0;1543.894044;155395.170596;15.539517;No precisa;No precisa;Si;No;No;No;No;No;No;No;No;No;Recuperación;2021;RESOLUCION N° 00005-2021-OEFA;;
36746;377;40128;Arequipa;Arequipa;Yura;20173809663;MUNICIPALIDAD DISTRITAL DE YURA;UF0017073;Botadero Quebrada El Cuico;19;215851.12;8198606.59;200.365808;2101.154454;0.210115;No precisa;No precisa;No;No;No;No;No;No;No;No;No;No;Recuperación;2021;RESOLUCION N° 00005-2021-OEFA;Resolución N.° 00008-2025-OEFA/DSIS;
36747;378;40203;Arequipa;Camaná;Mariano Nicolás Valcárcel;20219772417;MUNICIPALIDAD DISTRITAL DE MARIANO NICOLAS VALCARCEL;UF0010335;Botadero S/N;18;695028.0;8231211.0;202.943026;2718.509779;0.271851;Municipalidad distrital de Mariano Nicolas Valcarcel;0.2;Si;No;Si;Si;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36748;379;40203;Arequipa;Camaná;Mariano Nicolás Valcárcel;20219772417;MUNICIPALIDAD DISTRITAL DE MARIANO NICOLAS VALCARCEL;UF0038618;Botadero Municipal (Mariano Nicolas Valcarcel);18;696598.0;8225596.0;370;8300;0.83;Municipalidad distrital de Mariano Nicolas Valcarcel;No Precisa;Si;No;Si;No;No;No;No;No;No;No;Recuperación;2024;RESOLUCIÓN N° 00103-2024-OEFA/DSIS;;
36749;380;40206;Arequipa;Camaná;Ocoña;20211371545;MUNICIPALIDAD DISTRITAL DE OCONA;UF0010344;Botadero S/N;18;700851.0;8181059.0;1013;26700;2.67;Municipalidad distrital de Ocoña;0.7;Si;No;Si;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;Resolución N.° 00103-2024-OEFA/DSIS;
36750;381;40207;Arequipa;Camaná;Quilca;20176422191;MUNICIPALIDAD PROVINCIAL DE CAMANA;UF0009997;Botadero Municipal;18;755894.0;8157969.0;998.122004;39137.061902;3.913706;Municipalidad provincial de Camana, Municipalidad distrital de José Maria Quimper, Municipalidad distrital de Mariscal Cáceres, Municipalidad distrital de Nicolas de Pierola, Municipalidad distrital de Samuel Pastor;600;Si;No;Si;Si;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36751;382;40207;Arequipa;Camaná;Quilca;20199725930;MUNICIPALIDAD DISTRITAL DE QUILCA;UF0010361;Botadero S/N;18;775048.94;8151265.64;395;2300;0.23;Municipalidad distrital de Quilca;0.46;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;Resolución N.° 00136-2024-OEFA/DSIS;
36752;383;40303;Arequipa;Caravelí;Atico;20212025179;MUNICIPALIDAD DISTRITAL DE ATICO;UF0010256;Botadero S/N;18;645095.0;8205994.0;1527;33400;3.34;Municipalidad distrital de Atico;2;Si;No;Si;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36753;384;40305;Arequipa;Caravelí;Bella Unión;20162405919;MUNICIPALIDAD DISTRITAL DE ACARI;UF0010247;Botadero S/N;18;538679.0;8285035.0;1021;46400;4.64;Municipalidad distrital de Acari;4;No;No;Si;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36754;385;40305;Arequipa;Caravelí;Bella Unión;20147682469;MUNICIPALIDAD DISTRITAL DE BELLA UNION;UF0010259;Botadero S/N;18;526899.0;8292861.0;785;19200;1.92;Municipalidad distrital de Bella Unión;4;Si;No;No;No;Si;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;Resolución N.° 00140-2024-OEFA/DSIS;
36755;386;40306;Arequipa;Caravelí;Cahuacho;20218890327;MUNICIPALIDAD DISTRITAL DE CAHUACHO;UF0010264;Botadero S/N;18;661212.0;8285757.0;231;3291;0.33;Municipalidad distrital de Cahuacho;0.1;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;Resolución N.° 00019-2025-OEFA/DSIS;
36756;387;40301;Arequipa;Caravelí;Caravelí;20199539478;MUNICIPALIDAD PROVINCIAL DE CARAVELI;UF0009998;Botadero Municipal;18;671870.0;8254835.0;1801.99;55400;5.54;Municipalidad provincial de Caravelí;0.7;No;No;Si;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;Resolución N.° 00008-2025-OEFA/DSIS;
36757;388;40307;Arequipa;Caravelí;Chala;20212025098;MUNICIPALIDAD DISTRITAL DE CHALA;UF0010273;Botadero S/N;18;579728.0;8250197.0;738;20000;2;Municipalidad distrital de Chala;4;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;Resolución N.° 00016-2025-OEFA/DSIS;
36758;389;40308;Arequipa;Caravelí;Chaparra;20227330873;MUNICIPALIDAD DISTRITAL DE CHAPARRA;UF0010277;Botadero S/N;18;619543.0;8259972.0;112.844799;529.923897;0.052992;Municipalidad distrital de Chaparra;0.4;No;No;Si;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;Resolución N.° 00022-2025-OEFA/DSIS;
36759;390;40308;Arequipa;Caravelí;Chaparra;20227330873;MUNICIPALIDAD DISTRITAL DE CHAPARRA;UF0035316;Botadero S/N (Chaparra);18;627673.0;8265421.0;238;2100;0.21;Municipalidad distrital de Chaparra;0.4;No;No;No;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00067-2022-OEFA/DSIS;Resolución N.° 00028-2025-OEFA/DSIS, Resolución N.° 00103-2024-OEFA/DSIS;
36760;391;40309;Arequipa;Caravelí;Huanuhuanu;20227330016;MUNICIPALIDAD DISTRITAL DE HUANU HUANU;UF0010305;Botadero S/N;18;598554.0;8269339.0;113;1000;0.1;Municipalidad distrital de Huanuhuanu;0;Si;Si;Si;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;Resolución N.° 00002-2025-OEFA/DSIS;
36761;392;40310;Arequipa;Caravelí;Jaqui;20207861759;MUNICIPALIDAD DISTRITAL DE JAQUI;UF0010312;Botadero S/N;18;561222.0;8289770.0;808.153177;18297.241469;1.829724;Municipalidad distrital de Jaqui;0.6;No;No;Si;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;;
36762;393;40311;Arequipa;Caravelí;Lomas;20147632950;MUNICIPALIDAD DISTRITAL DE LOMAS;UF0010326;Botadero S/N;18;516935.0;8282040.0;2046;67096;6.7096;Municipalidad distrital de Lomas;0.2;No;No;No;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;Resolución N.° 00103-2024-OEFA/DSIS;
36763;394;40312;Arequipa;Caravelí;Quicacha;20202169300;MUNICIPALIDAD DISTRITAL DE QUICACHA;UF0010360;Botadero S/N;18;629463.0;8273959.0;707;15077;1.51;Municipalidad distrital de Quicacha;0.2;No;No;Si;No;No;No;No;No;No;No;Recuperación;2018;RCD N°026 -2018-OEFA/CD;Resolución N.° 00022-2025-OEFA/DSIS;
